BakeryRank,BusinessName,BusinessNameClean,BusinessType,Address,PostCode,LocalAuthorityName,FHRSIDRep,StoreCount,BakeryScore,LocationMatch,AIClass,V2ManualVerdict,AIReason,V2ManualNote,ReviewFlags,ManualClass,ManualReason,ManualSourceURL
23117,AL-HABIB FOOD CENTRE LTD,al habib food centre ltd,Retailers - other,"100 Queen's Crescent, London",NW5 4DY,Camden,1922630,1,0.0184122636955954,YES,GROCER_BAKERY,,"AL-HABIB FOOD CENTRE LTD is a food retailer (retail sale of meat and meat products in specialised stores, and other retail sale of food in specialised stores). While specific details about an in-store bakery are not explicitly stated, its classification as a food centre and retailer suggests it could have substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
23457,AAA Mini Market,aaa mini market,Retailers - other,"39 Bounces Road, LONDON",N9 8JD,Enfield,704907,1,0.018181295793,YES,GROCER_BAKERY,,"AAA Mini Market is a convenience store/grocer. While specific bakery provision isn't detailed, as a mini-market, it's highly likely to have a substantial bakery section.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
23519,N21 News & Booze,n21 news and booze,Retailers - other,"936 Green Lanes, LONDON",N21 2AD,Enfield,1595372,1,0.0181326493402112,YES,GROCER_BAKERY,,"Retailer classified as ""Retailers - other"" by FHRS, likely a newsagent or convenience store, with no specific evidence of substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
23572,Lidl UK GmbH,lidl uk gmbh,Retailers - supermarkets/hypermarkets,"Unit A, 258-262 Heathway, Dagenham",RM10 8QS,Barking and Dagenham,129311,6,0.0180944697242345,YES,GROCER_BAKERY,,"Lidl is a supermarket, and supermarkets typically have in-store bakeries or a substantial fresh bakery range.",,FP_GROCER_WEAK_EVIDENCE,GROCER_BAKERY,Agree with AI,
23590,Plough Way Deli,plough way deli,Restaurant/Cafe/Canteen,"Unit C And D, Cadmus Court, Seafarer Way, London",SE16 7DW,Lewisham,1924685,1,0.0180824425363794,YES,GROCER_BAKERY,NOT_BAKERY,Deli with a substantial persistent bakery range including freshly made breads & pastries.,Mainly a deli,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
23635,Asda express london tower bridge,asda express london tower bridge,Retailers - other,"Unit 1, 153, Tower Bridge Road, London",SE1 3LW,Southwark,1759867,1,0.018045241480478,YES,GROCER_BAKERY,,Asda Express is a convenience store/supermarket. Asda stores typically have substantial bakery provision.,,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
23735,Maja Corner,maja corner,Retailers - other,"2 High Street, Yiewsley",UB7 7DH,Hillingdon,1517930,1,0.0179760321183803,YES,GROCER_BAKERY,NOT_BAKERY,Polish grocery store with an in-store bakery section.,Mainly a deli,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
23822,Puccino's,puccino s,Restaurant/Cafe/Canteen,"Puccinos Platform 2 Teddington Railway Station Victoria Road, Teddington, Richmond Upon Thames",TW11 0BD,Richmond-Upon-Thames,1574754,3,0.0179178030955059,YES,BAKERY_CAFE,,"Puccino's is a cafe chain operating from a stable, customer-facing retail location at Teddington Railway Station, offering light meals, sandwiches, snacks, and beverages.",,FP_CAFE_WEAK_EVIDENCE,BAKERY_CAFE,Agree with AI,
23843,La Doi Pasi,la doi pasi,Retailers - other,"593 Lea Bridge Road, Leyton, London",E10 6AJ,Waltham Forest,1371590,1,0.0179060037751626,YES,GROCER_BAKERY,NOT_BAKERY,"""La Doi Pasi"" is identified as a wholesale grocer selling fresh produce, meat, dairy, and ""patiserie"" (pastries/bakery items), indicating substantial bakery provision within a grocery setting.",Mainly a butchers and farmers store,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
23863,Mini Mart Horn Lane,mini mart horn lane,Retailers - other,"3 Horn Lane, Acton",W3 9NJ,Ealing,1581944,1,0.0178942770066424,YES,GROCER_BAKERY,,"Mini Mart Horn Lane is a convenience store, which is a type of general food retailer. There is no specific evidence of substantial bakery provision, but as a ""Retailers - other"" FHRS type, it's more likely to be a grocer with some baked goods than a non-bakery.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
23871,Grainmill Cash & Carry,grainmill cash and carry,Retailers - supermarkets/hypermarkets,"489 Kingsbury Road, London",NW9 9ED,Brent,532213,1,0.0178871734871592,YES,GROCER_BAKERY,,"General store/cash & carry that sells groceries, and is likely to have a substantial bakery provision as part of its retail offering.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
23913,Salisbury Food and Wine,salisbury food and wine,Retailers - other,"5-7 Salisbury Road, Wood Green, London",N22 6NL,Haringey,1132448,1,0.0178623629719225,YES,GROCER_BAKERY,,Salisbury Food and Wine is identified as a retailer/convenience store. There is no affirmative evidence of a substantial bakery provision at this specific location.,,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
23914,Bloomsbury Food & Wine,bloomsbury food and wine,Retailers - other,"44 Tavistock Place, London",WC1H 9RE,Camden,424742,1,0.017861513888438,YES,GROCER_BAKERY,,Bloomsbury Food & Wine is a convenience store. There is no affirmative evidence of a substantial bakery provision at this specific location.,,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
23941,L'Artizan,l artizan,Restaurant/Cafe/Canteen,"116A Palmerston Road, Walthamstow, London",E17 6PZ,Waltham Forest,1469799,1,0.0178401825158121,YES,BAKERY_CAFE,NOT_BAKERY,"L'Artizan is a cafe with a menu featuring French-inspired dishes like croissants, quiches, and sandwiches, alongside coffee and pastries, indicating a substantial bakery offering.",Mainly a café with little bakery presence,FP_V2_MANUAL_NOT_BAKERY,BAKERY_CAFE,Agree with AI,
24001,Malar Supermarket UK Limited / Malar Spice Ltd,malar supermarket uk limited malar spice ltd,Retailers - supermarkets/hypermarkets,"Unit 1, 541-543 High Road, Wembley",HA0 2DJ,Brent,1531243,1,0.0178007290391409,YES,GROCER_BAKERY,,"Malar Supermarket UK Limited / Malar Spice Ltd is a supermarket. While specific bakery provision isn't detailed, supermarkets typically have substantial bakery offerings.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
24002,Tuck Shop,tuck shop,Restaurant/Cafe/Canteen,"Tuck Shop  Unit D1, 2 Casings Way, London",E3 2PS,Tower Hamlets,1527698,1,0.017800344788211,YES,GROCER_BAKERY,NOT_BAKERY,"Tuck Shop is described as a grocer, butcher, bottle shop, and cafe that sells ""freshly baked bread"" and ""baked goods"" as part of its offerings.",Supermarket with little to no bakery presence,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
24120,Green Valley Kensington,green valley kensington,Retailers - other,"348-354 Kensington High Street, LONDON",W14 8NS,Kensington and Chelsea,1036937,1,0.017711312454481,YES,GROCER_BAKERY,NOT_BAKERY,"Lebanese and Middle Eastern food hall and delicatessen with a dedicated ""Lebanese Bakery"" section offering items like Cheese Manakeesh.",Mainly a deli,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
24229,Bhavins Grocers,bhavins grocers,Retailers - other,"197 Upper Tooting Road, London, Wandsworth",SW17 7TG,Wandsworth,1571476,1,0.0176438317096155,YES,GROCER_BAKERY,,"Bhavins Grocers is a grocer/retailer. While specific bakery evidence is not detailed, its classification as a grocer makes substantial bakery provision plausible.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
24252,Guts,guts,Restaurant/Cafe/Canteen,"Bethlem Royal Hospital Monks Orchard Road, Beckenham",BR3 3BX,Bromley,1557167,1,0.0176282296465489,YES,BAKERY_CAFE,NOT_BAKERY,"Cafe at Bethlem Royal Hospital that bakes sourdough and promotes gut-healthy food, indicating substantial bakery provision.",Insufficient physical evidence for this business,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
24315,Pelny Brzuch,pelny brzuch,Retailers - other,83 Ballards Lane London,N3 1XT,Barnet,897101,1,0.0175871834018391,YES,GROCER_BAKERY,NOT_BAKERY,"""Pelny Brzuch"" is a Polish delicatessen and grocery store that offers homemade ready-to-eat meals, including pierogi, a meat and deli counter, and ""famous fat doughnuts,"" indicating substantial bakery provision.",Supermarket,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
24370,Holybella,holybella,Restaurant/Cafe/Canteen,860 High Road London,N12 9RH,Barnet,1256937,2,0.0175543725719963,YES,BAKERY_CAFE,,"Holybella is an artisan coffee house and tea room that serves breakfast, brunch, and lunch, indicating a cafe operation with a substantial food offering.",,FP_CAFE_WEAK_EVIDENCE,BAKERY_CAFE,Agree with AI,https://share.google/IvEL6fRK7BywcXQU2
24512,Doruk supermarket limited t/a Doruk,doruk supermarket limited t a doruk,Retailers - other,"Commercial Premises, 202-204 Green Street, ENFIELD",EN3 7NB,Enfield,1109195,1,0.0174592334281036,YES,GROCER_BAKERY,,"Doruk is identified as a supermarket/grocer, and while specific bakery provision isn't detailed, its classification as a supermarket makes substantial bakery provision plausible.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
24543,Shivam Convenience,shivam convenience,Retailers - other,"BASEMENT AND GROUND FLOOR 12 FORMOSA STREET, LONDON",W9 1EE,Westminster,411851,1,0.0174362007379689,YES,GROCER_BAKERY,,"Shivam Convenience is a convenience store that offers ""Surprise bags"" with a selection of grocery items, which may include fruit & veg, chilled goods, and pantry items, suggesting a general food retailer with substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
24627,Hanworth Mini Market,hanworth mini market,Retailers - other,"187 Hanworth Road, Hounslow",TW3 3TT,Hounslow,491074,1,0.0173763156375557,YES,GROCER_BAKERY,,"Hanworth Mini Market is a convenience store/mini market. As a general food retailer, it is likely to have substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
24639,R Garcia & Sons,r garcia and sons,Retailers - other,"248-250 Portobello Road, LONDON",W11 1LL,Kensington and Chelsea,334591,1,0.0173665967080367,YES,GROCER_BAKERY,,"R Garcia & Sons is a Spanish grocer-deli that has been in business for over 60 years, known for supplying Spanish food, including a range of imported goods and a deli section. While not explicitly stated as having an ""in-store bakery,"" the description of it being a large Spanish grocer-deli with a wide range of products suggests substantial food retail, making it plausible for substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
24668,Londis - Lakedale Road,londis lakedale road,Retailers - other,"12 - 14 Lakedale Road, Plumstead, Greenwich",SE18 1PP,Greenwich,1618347,1,0.0173495354378076,YES,GROCER_BAKERY,,"Convenience store (Londis) that typically offers a range of groceries including bread and baked goods, and the general description of Londis stores mentions a ""hot food section"" and ""quality coffee on the go"".",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
24709,Londis Croydon,londis croydon,Retailers - other,"Shell Parkway Service Station, Parkway, Croydon",CR0 0LA,Croydon,1813417,1,0.0173256716902272,YES,GROCER_BAKERY,,Convenience store (Londis) which typically offers a range of grocery products including bread and baked goods.,,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
24839,Algarve,algarve,Retailers - other,"4 Holmstall Parade, Burnt Oak Broadway, Edgware",HA8 5HX,Brent,532951,1,0.0172410222449849,YES,GROCER_BAKERY,,"Algarve Deli Ltd is a delicatessen and gourmet food store, which can be classified as a grocer. While specific ""in-store bakery"" evidence is not explicitly stated, a deli often has a substantial persistent bakery range as part of its retail offering.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
24917,Noor quality food Centre,noor quality food centre,Retailers - other,"362 HARROW ROAD, LONDON",W9 2HU,Westminster,1753478,1,0.0171822553417485,YES,GROCER_BAKERY,,"This is a retailer of other food products, and based on the name ""Noor quality food Centre"" it is likely a grocer.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
24951,BN RIPPLE MART & MORE,bn ripple mart and more,Retailers - other,"8 Chequers Parade, Ripple Road, Dagenham",RM9 6RT,Barking and Dagenham,1751348,1,0.0171593454718501,YES,GROCER_BAKERY,,"BN RIPPLE MART & MORE is identified as a convenience store. While specific bakery provision at this exact location isn't detailed, similar businesses in retail parks often have substantial bakery sections. Given its FHRS type as ""Retailers - other"" and the nature of a ""Mart & More"" suggesting a broader offering than a simple corner shop, it's reasonable to infer substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE; FP_INCONCLUSIVE_LOCATION,NON_BAKERY,No location-specific evidence of bakery provision.,
25021,Erith Mini Market,erith mini market,Retailers - other,"4 Alford Road, Erith, Kent",DA8 1PP,Bexley,329415,1,0.0171130629600878,YES,GROCER_BAKERY,,Convenience store (Premier brand) with no evidence of substantial bakery provision.,,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
25081,Mathu Food & Wine,mathu food and wine,Retailers - other,"162 Thornton Road, Thornton Heath",CR7 6BB,Croydon,1799492,1,0.0170696817509998,YES,GROCER_BAKERY,,"Mathu Food & Wine is identified as a retailer of other goods, and while it sells food and wine, there is no affirmative evidence of a substantial bakery provision at this location.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
25108,Marks And Spencer Purley Way,marks and spencer purley way,Retailers - supermarkets/hypermarkets,"330 Purley Way, Croydon",CR0 4XJ,Croydon,1562718,1,0.0170583851997346,YES,GROCER_BAKERY,,"Marks And Spencer Purley Way is a supermarket that offers a food section, which typically includes bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
25317,Andrews Newsagents,andrews newsagents,Retailers - other,"70 Green Lane, Northwood",HA6 2XS,Hillingdon,520531,1,0.0169339144036276,YES,GROCER_BAKERY,,"Andrews Newsagents is a newsagent, which is a type of retailer, and while it sells newspapers and magazines, there is no affirmative evidence of substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
25334,Shell Little Waitrose Battersea,shell little waitrose battersea,Takeaway/sandwich shop,"326 Queenstown Road, London, Wandsworth",SW11 8NE,Wandsworth,1950549,1,0.0169269275633988,YES,GROCER_BAKERY,,"Shell Little Waitrose Battersea is a convenience store/service station that includes a Waitrose, indicating substantial grocery and likely bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
25443,Clarks Newsagents,clarks newsagents,Retailers - other,"174 Upper Elmers End Road, Beckenham",BR3 3DY,Bromley,987357,1,0.0168534386143224,YES,GROCER_BAKERY,,"Clarks Newsagents is a newsagent and convenience store. While it sells some baked goods, there is no affirmative evidence of substantial bakery provision at this location to classify it as a bakery.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
25624,Fulwell Local,fulwell local,Retailers - other,"328 - 330 Staines Road, Twickenham, Richmond Upon Thames",TW2 5AT,Richmond-Upon-Thames,1574416,1,0.0167323664249898,YES,GROCER_BAKERY,,"Fulwell Local is described as a convenience store and post office, with reviews mentioning a ""great selection"" and ""variety of samosas,"" suggesting a substantial grocery offering that could include bakery items.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
25725,Choice Food And Wine,choice food and wine,Retailers - other,"83 Stoats Nest Road, Coulsdon",CR5 2JJ,Croydon,6170,1,0.016665778752021,YES,GROCER_BAKERY,,"Choice Food And Wine is a convenience store/food retailer. Without specific evidence of a dedicated in-store bakery or substantial fresh bakery range, it is classified as a grocer.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
25728,Marks and Spencers,marks and spencers,Retailers - supermarkets/hypermarkets,"47A Capitol Way, London",NW9 0AW,Brent,1067293,1,0.016664716317999,YES,GROCER_BAKERY,,"Marks and Spencer at this location is a Foodhall, which is a supermarket/food retailer. M&S Foodhalls typically have substantial bakery provisions.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
25992,Nisa Local / Bubblewala,nisa local bubblewala,Retailers - supermarkets/hypermarkets,"959-961 Harrow Road, Wembley",HA0 2SF,Brent,760037,1,0.0165142569843024,YES,GROCER_BAKERY,,"Nisa Local is a supermarket/convenience store. While ""Bubblewala"" is part of the name, there is no affirmative evidence of substantial bakery provision at this specific location beyond general baked goods found in a supermarket. However, as a supermarket, it falls under GROCER_BAKERY if there is substantial bakery provision. Without specific evidence of an in-store bakery or dedicated section, it's difficult to classify as GROCER_BAKERY. Given it's a Nisa Local, it's a general food retailer.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
26015,Docklands Food and Wine,docklands food and wine,Retailers - other,"Docklands Food and Wine, 139 Manchester Road, London",E14 3DN,Tower Hamlets,114839,1,0.0165025723791352,YES,GROCER_BAKERY,,"Docklands Food and Wine is a convenience store. While it sells food, there is no affirmative evidence of a substantial bakery provision at this location beyond general baked goods.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
26034,AJS Atwal Supermarket,ajs atwal supermarket,Retailers - other,"8 Queens Market, Upton Park, London",E13 9BA,Newham,1823209,1,0.0164917995065383,YES,GROCER_BAKERY,,"Supermarket with a ""Retailers - other"" FHRS type. While specific evidence of an in-store bakery is not explicitly stated, the nature of a supermarket suggests a substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
26078,Friendly Corner Shop,friendly corner shop,Retailers - other,"63 Edinburgh Road, Plaistow, London",E13 0BH,Newham,1081957,1,0.0164698788055342,YES,GROCER_BAKERY,,A corner shop/general store that is likely to sell a range of baked goods as part of its retail offering.,,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
26098,Shell Little Waitrose Mill Hill,shell little waitrose mill hill,Retailers - other,Shell Petrol Filling Station  Northway Circus London,NW7 3ET,Barnet,1567705,1,0.0164576894473956,YES,GROCER_BAKERY,,"Petrol station with a Little Waitrose convenience store, which typically includes a range of bakery products.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
26250,Annys Mini Market Annex,annys mini market annex,Retailers - other,"Shop, 234A Mitcham Road, Croydon",CR0 3JL,Croydon,1672140,1,0.0163768711213879,YES,GROCER_BAKERY,,"Annys Mini Market Annex is a mini-market specializing in African and Afro-Caribbean groceries, including fresh vegetables, smoked meats, and storecupboard ingredients. While it sells baked goods like bread, there is no affirmative evidence of a dedicated bakery section, in-store bakery, or a broad, persistent fresh bakery range that would qualify it as a CORE_BAKERY or BAKERY_CAFE. It is a general food retailer with some baked goods.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
26264,Brentford Food and Wine,brentford food and wine,Retailers - other,"35-37 London Road, Brentford",TW8 8JB,Hounslow,491241,1,0.0163697547694458,YES,GROCER_BAKERY,,"Brentford Food and Wine is a retailer, and while specific bakery evidence is not detailed, it is a food and wine store which often includes some baked goods.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
26332,G & H Newsagent,g and h newsagent,Retailers - other,"10 Boston Parade, Boston Road, Hanwell",W7 2DG,Ealing,1034044,1,0.0163338034622523,YES,GROCER_BAKERY,,"G & H Newsagent at 10 Boston Parade, Boston Road, Hanwell, W7 2DG is identified as a newsagent and ""Retailers - other"" by FHRS. While newsagents typically sell some baked goods, there is no affirmative evidence of substantial bakery provision at this specific location to classify it as a GROCER_BAKERY. However, given its nature as a newsagent, it is more likely to be a grocer with incidental baked goods rather than a non-bakery.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
26334,Moultons News,moultons news,Retailers - other,"Moultons News 352 Upper Richmond Road West, East Sheen, Richmond Upon Thames",SW14 7JT,Richmond-Upon-Thames,1896591,1,0.01633303274709,YES,GROCER_BAKERY,,"Moultons News is a convenience store and a DHL Express Service Point. As a convenience store, it is a general food retailer, and while it sells some baked goods, there is no affirmative evidence of a dedicated bakery section, in-store bakery, or a broad persistent fresh bakery range to classify it as a GROCER_BAKERY. However, given its nature as a newsagent/convenience store, it is more likely to be a grocer with incidental baked goods rather than a non-bakery.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
26363,Lia Market / SLN Romanian Foods Ltd,lia market sln romanian foods ltd,Retailers - other,"159 Plaistow Road, Stratford, London",E15 3ET,Newham,929096,1,0.0163171745186819,YES,GROCER_BAKERY,,"Lia Market / SLN Romanian Foods Ltd is a retailer of Romanian foods. While specific bakery evidence for this exact location is not detailed, Romanian markets often feature substantial bakery provisions, and the business type ""Retailers - other"" is consistent with a grocer.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
26389,Crossway Minimarket,crossway minimarket,Retailers - other,"5 Crossway Parade, The Crossway, Wood Green, London",N22 5QX,Haringey,422769,1,0.0163022680761717,YES,GROCER_BAKERY,,"Crossway Minimarket is a convenience store or ""retailers - other"" type of business. As a minimarket, it is highly likely to have a substantial bakery provision, such as packaged or fresh bread and pastries, as part of its general food retail.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
26589,Shell Sunbury,shell sunbury,Retailers - other,"Shell Sunbury, Country Way, Feltham",TW13 6QN,Hounslow,491190,1,0.0161955623973081,YES,GROCER_BAKERY,,"Service station with a ""Shop - Select"" and ""deli By Shell"" offering ""Hot Food"", indicating a retail food offering that could include substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
26599,Cromwell Supermarket,cromwell supermarket,Retailers - other,48 Cromwell Road London,N10 2PD,Barnet,756741,1,0.0161896612474635,YES,GROCER_BAKERY,,"Cromwell Supermarket is a food mart/convenience store. While one search result for ""FreshChoice Cromwell"" (a different location) mentions freshly baked artisan breads, other results for ""Cromwell Supermarket"" in London describe it as a general food retailer. Given the FHRS type ""Retailers - other"" and the general description of a supermarket/food mart, it is plausible that it has substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
26607,Beans & Bbites,beans and bbites,Restaurant/Cafe/Canteen,"244 MORNING LANE, Hackney, London",E9 6RQ,Hackney,1584407,1,0.016185652203974,YES,BAKERY_CAFE,,"Beans & Bbites is a casual cafe offering coffee, sweet brunch plates like French toast and waffles, wraps, and grilled sandwiches.",,FP_CAFE_WEAK_EVIDENCE,NON_BAKERY,Mainly a breakfast and brunch spot with little evidence of bakery provisionm,https://share.google/578Pig9jxVtVmAvmL
26629,Smart Market,smart market,Retailers - other,"17 SHEPHERD STREET, LONDON",W1J 7HX,Westminster,411097,1,0.0161745232169062,YES,GROCER_BAKERY,,"Smart Market is a food mart/convenience store. While specific bakery provision is not detailed, as a general food retailer, it is plausible it has a substantial bakery offering.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
26710,College Park Service Station Shop- Londis,college park service station shop londis,Retailers - supermarkets/hypermarkets,"875 Harrow Road, London",NW10 5HD,Brent,533425,1,0.016126282489392,YES,GROCER_BAKERY,,"Londis is a convenience store, and the FHRS type is ""Retailers - supermarkets/hypermarkets"", indicating it's a general food retailer. Londis stores typically offer a range of baked goods, and as a service station shop, it's likely to have a substantial offering for on-the-go customers.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
26813,Sudbury A-Z Newsagents,sudbury a z newsagents,Retailers - other,"711 Harrow Road, Wembley",HA0 2LL,Brent,531817,1,0.016063808830257,YES,GROCER_BAKERY,,"Newsagent and convenience store with a business type of ""Retail sale in non-specialised stores with food, beverages or tobacco predominating"", indicating it's a general food retailer. There is no specific evidence of a substantial bakery provision at this location, but as a general food retailer, it is plausible it sells a broad range of baked goods.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
26920,The Cabin,the cabin,Retailers - other,"842 High Road, Tottenham, London",N17 0EY,Haringey,422504,2,0.0160092387425597,YES,GROCER_BAKERY,,"Convenience store and newsagent selling everyday essentials, likely including baked goods.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
26979,Pawsons News Food & Wine,pawsons news food and wine,Retailers - other,"311 Whitehorse Road, Croydon",CR0 2HR,Croydon,1062595,1,0.0159761763534141,YES,GROCER_BAKERY,,"Pawsons News Food & Wine is a ""Retailers - other"" type of business, which is a general food retailer. While specific bakery evidence is not detailed, the name ""Food & Wine"" suggests a broader food offering than just incidental items.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
26996,Jeyam Food And Wine,jeyam food and wine,Retailers - other,"109 Richmond Road, Kingston Upon Thames",KT2 5BX,Kingston-Upon-Thames,1385871,1,0.0159706008285372,YES,GROCER_BAKERY,,"Jeyam Food And Wine is identified as a convenience store and ""Retailers - other"" type of business. While specific evidence of an in-store bakery is not explicitly stated, convenience stores often have substantial bakery provisions, and the FHRS type aligns with a grocer.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
27063,St. Nicholas Superstore,st nicholas superstore,Retailers - other,"2 St Nicholas Road, Plumstead, Greenwich",SE18 1HJ,Greenwich,694747,1,0.0159345329340973,YES,GROCER_BAKERY,,"St. Nicholas Superstore is identified as a supermarket/retailer. While specific bakery details aren't provided, its classification as a ""Superstore"" and ""Retailers - other"" implies a broad range of food products, likely including substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
27306,Londis Forest Road,londis forest road,Retailers - other,"Ground Floor 264 Forest Road, Walthamstow, London",E17 5JN,Waltham Forest,1751651,1,0.0157959419037724,YES,GROCER_BAKERY,,"Convenience store operating under the Londis brand, likely to have a substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
27309,Goodmayes Grocery Store,goodmayes grocery store,Retailers - other,"849 High Road, Goodmayes",IG3 8TG,Redbridge,1287029,1,0.0157933174296326,YES,GROCER_BAKERY,,"Grocery store, likely to have a substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
27335,Shaftesbury Food & Wine,shaftesbury food and wine,Retailers - other,"AVENUE HOUSE 25-27 SHAFTESBURY AVENUE, LONDON",W1D 7EG,Westminster,1544580,1,0.0157782114648201,YES,GROCER_BAKERY,,"Shaftesbury Food & Wine is a retailer/convenience store that offers a wide selection of groceries, including fresh food and dairy products, suggesting it may have substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
27410,Asda Express Service Station,asda express service station,Retailers - supermarkets/hypermarkets,"141 - 143 Main Road, Biggin Hill",TN16 3DX,Bromley,1684676,1,0.0157388639880187,YES,GROCER_BAKERY,,"Asda Express is a supermarket/convenience store, and while specific bakery provision isn't detailed, it's highly probable for this type of establishment.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
