msoa_code,msoa_name,borough_code,borough_name,area_km2,population,transport_nodes,bakery_count,core_bakery_count,core_and_cafe_count,population_density_km2,transport_nodes_per_km2,bakery_density_km2,bakeries_per_10000_people,core_bakeries_per_10000_people,core_and_cafe_per_10000_people
E02000501,Hillingdon 008,E09000017,Hillingdon,1.4365310372841529,8676,16,3,1,2,6039.549285619678,11.13794243544431,2.0883642066458084,3.4578146611341634,1.152604887044721,2.305209774089442
E02000502,Hillingdon 009,E09000017,Hillingdon,4.166077387008235,9310,19,2,1,1,2234.716049450475,4.56064499887852,0.4800678946187916,2.1482277121374866,1.0741138560687433,1.0741138560687433
E02000503,Hillingdon 010,E09000017,Hillingdon,1.3798087612389935,8740,12,0,0,0,6334.211120787459,8.69685737407889,0.0,0.0,0.0,0.0
E02000504,Hillingdon 011,E09000017,Hillingdon,3.0641931294657656,7843,20,2,1,2,2559.564514579865,6.527003734744014,0.6527003734744014,2.5500446257809513,1.2750223128904756,2.5500446257809513
E02000506,Hillingdon 013,E09000017,Hillingdon,5.485266671643,8287,37,1,1,1,1510.7743152837086,6.745342061722845,0.18230654220872552,1.2067093037287318,1.2067093037287318,1.2067093037287318
E02000507,Hillingdon 014,E09000017,Hillingdon,2.6877934164453197,8511,19,3,1,1,3166.5380039720576,7.068995661552003,1.1161572097187373,3.5248501938667607,1.1749500646222535,1.1749500646222535
E02000508,Hillingdon 015,E09000017,Hillingdon,2.7466552591250055,13045,41,9,2,4,4749.412929293395,14.927246462324966,3.276712638071334,6.8991950939057105,1.53315446531238,3.06630893062476
E02000509,Hillingdon 016,E09000017,Hillingdon,2.0139973204112294,11478,27,8,2,4,5699.113838769337,13.406174738349199,3.9721999224738367,6.969855375500958,1.7424638438752396,3.484927687750479
E02000510,Hillingdon 017,E09000017,Hillingdon,2.130653272117396,9540,28,5,3,3,4477.4999878414565,13.141509398276812,2.346698106835145,5.241090146750524,3.144654088050314,3.144654088050314
E02000511,Hillingdon 018,E09000017,Hillingdon,2.3884031953786944,10943,22,3,1,1,4581.722223941728,9.211175082401352,1.2560693294183662,2.7414785707758385,0.9138261902586128,0.9138261902586128
E02000512,Hillingdon 019,E09000017,Hillingdon,1.4073687765175247,9468,20,0,0,0,6727.447814657485,14.210916380772042,0.0,0.0,0.0,0.0
E02000513,Hillingdon 020,E09000017,Hillingdon,1.4715956809496145,10604,18,3,0,0,7205.783583951051,12.231620568758856,2.038603428126476,2.8291210863824974,0.0,0.0
E02000514,Hillingdon 021,E09000017,Hillingdon,1.199301003511292,11481,11,5,2,2,9573.076288926744,9.172009335266456,4.169095152393844,4.355021339604564,1.7420085358418256,1.7420085358418256
E02000515,Hillingdon 022,E09000017,Hillingdon,3.1523601736629265,15051,28,7,2,3,4774.517875763952,8.882233773263614,2.2205584433159036,4.65085376386951,1.3288153611055742,1.9932230416583616
E02000516,Hillingdon 023,E09000017,Hillingdon,1.6549523992349713,9182,9,0,0,0,5548.195829828416,5.43822287828967,0.0,0.0,0.0,0.0
E02000517,Hillingdon 024,E09000017,Hillingdon,1.5472413509984146,11061,23,0,0,0,7148.852370615923,14.865166307220525,0.0,0.0,0.0,0.0
E02000518,Hillingdon 025,E09000017,Hillingdon,2.5232568015809798,10305,26,0,0,0,4084.007618068548,10.30414343229328,0.0,0.0,0.0,0.0
E02000519,Hillingdon 026,E09000017,Hillingdon,1.8165308657016475,9972,22,2,0,0,5489.5846738878545,12.110997074361492,1.1009997340328628,2.005615724027276,0.0,0.0
E02000520,Hillingdon 027,E09000017,Hillingdon,4.360590411556124,16445,39,8,3,4,3771.2783013095295,8.943743007058172,1.834613950165779,4.8647005168744295,1.8242626938279114,2.4323502584372148
E02000521,Hillingdon 028,E09000017,Hillingdon,2.45399999256816,13930,26,3,0,1,5676.446634957801,10.594947057351243,1.2224938912328358,2.1536252692031588,0.0,0.7178750897343863
E02000522,Hillingdon 029,E09000017,Hillingdon,1.569637256810467,10337,21,0,0,0,6585.598013266442,13.378887325006799,0.0,0.0,0.0,0.0
E02000523,Hillingdon 030,E09000017,Hillingdon,1.6459989387391352,13933,43,1,0,0,8464.768519640073,26.123953659981563,0.6075338060460829,0.7177205196296562,0.0,0.0
E02000524,Hillingdon 031,E09000017,Hillingdon,20.508731405719004,10118,192,15,1,7,493.3508465169389,9.361866231592435,0.731395799343159,14.825064241945048,0.98833761612967,6.918363312907689
E02000525,Hillingdon 032,E09000017,Hillingdon,4.067573329124642,11443,32,1,0,0,2813.225251052224,7.867098491101212,0.24584682784691286,0.8738967054094207,0.0,0.0
E02000526,Hounslow 001,E09000018,Hounslow,0.9242674446169873,8453,30,8,2,5,9145.621269288446,32.45813771189559,8.655503389838822,9.464095587365431,2.366023896841358,5.915059742103396
E02000529,Hounslow 004,E09000018,Hounslow,1.1816969563272284,10328,9,1,0,0,8739.97342948223,7.61616584676027,0.8462406496400301,0.9682416731216112,0.0,0.0
E02000530,Hounslow 005,E09000018,Hounslow,2.7226671517043424,8230,30,7,1,2,3022.771253859717,11.018607243717074,2.5710083568673174,8.50546780072904,1.2150668286755772,2.4301336573511545
E02000531,Hounslow 006,E09000018,Hounslow,2.6372351812763712,12289,42,3,0,2,4659.804361495117,15.925769646252332,1.1375549747323095,2.441207584018228,0.0,1.6274717226788185
E02000532,Hounslow 007,E09000018,Hounslow,2.5112433917673207,8952,22,0,0,0,3564.767966875529,8.76060045478794,0.0,0.0,0.0,0.0
E02000533,Hounslow 008,E09000018,Hounslow,1.2199963355770254,8327,6,1,0,1,6825.430337101426,4.918047558857758,0.8196745931429598,1.200912693647172,0.0,1.200912693647172
E02000534,Hounslow 009,E09000018,Hounslow,4.8665213841394,8659,39,2,0,0,1779.2996920183605,8.013937866810956,0.4109711726569721,2.3097355352812103,0.0,0.0
E02000535,Hounslow 010,E09000018,Hounslow,1.550014356571068,10400,24,3,0,1,6709.61527285903,15.483727552751608,1.935465944093951,2.884615384615385,0.0,0.9615384615384616
E02000536,Hounslow 011,E09000018,Hounslow,1.6064106682265742,11508,29,2,0,0,7163.797046184001,18.052668955451516,1.2450116521001044,1.7379214459506431,0.0,0.0
E02000537,Hounslow 012,E09000018,Hounslow,1.8882682343148116,9904,22,1,1,1,5245.017535124624,11.650887093370532,0.5295857769713878,1.0096930533117934,1.0096930533117934,1.0096930533117934
E02000538,Hounslow 013,E09000018,Hounslow,2.3556059672992347,10414,23,5,0,1,4420.943122308325,9.763941983204482,2.122596083305322,4.801229114653351,0.0,0.9602458229306702
E02000539,Hounslow 014,E09000018,Hounslow,1.646158216162674,12165,39,2,0,1,7389.933653131826,23.691525891668,1.214950045726564,1.6440608302507191,0.0,0.8220304151253596
E02000540,Hounslow 015,E09000018,Hounslow,1.253868176362117,12897,33,10,0,3,10285.770261287298,26.318556146582992,7.975320044419089,7.753741180119407,0.0,2.3261223540358222
E02000541,Hounslow 016,E09000018,Hounslow,1.0544875514031067,11030,20,6,2,3,10460.05710102829,18.966558660069428,5.689967598020829,5.439709882139619,1.8132366273798732,2.7198549410698094
E02000542,Hounslow 017,E09000018,Hounslow,1.045831686516682,12729,26,9,1,2,12171.17454377011,24.86059691554897,8.60559123999772,7.070469007777516,0.785607667530835,1.57121533506167
E02000543,Hounslow 018,E09000018,Hounslow,1.1443257664427646,15103,37,13,1,4,13198.164755958418,32.333450041082,11.360401365785568,8.607561411640072,0.6621201085876979,2.6484804343507915
E02000544,Hounslow 019,E09000018,Hounslow,1.3857792481348414,8528,17,1,0,0,6153.938306897055,12.267466137107169,0.7216156551239511,1.172607879924953,0.0,0.0
E02000545,Hounslow 020,E09000018,Hounslow,1.3792724548151574,9286,22,5,0,3,6732.534944478725,15.950438162667666,3.6250995824244696,5.384449709239716,0.0,3.2306698255438295
E02000546,Hounslow 021,E09000018,Hounslow,2.460037330335441,10570,18,0,0,0,4296.682765606129,7.316962136320749,0.0,0.0,0.0,0.0
E02000547,Hounslow 022,E09000018,Hounslow,3.264613980787496,11953,31,3,0,0,3661.3823472987383,9.49576280149426,0.91894478724138,2.5098301681586213,0.0,0.0
E02000548,Hounslow 023,E09000018,Hounslow,3.5283563413737813,10987,32,2,0,2,3113.9145077739404,9.069378742947674,0.5668361714342296,1.8203331209611358,0.0,1.8203331209611358
E02000549,Hounslow 024,E09000018,Hounslow,2.454674322814326,14486,40,2,0,0,5901.3938693877535,16.295440754901986,0.8147720377450992,1.3806433798149937,0.0,0.0
E02000550,Hounslow 025,E09000018,Hounslow,0.9451662621155584,11092,9,10,2,4,11735.501408157397,9.522134211451188,10.580149123834653,9.015506671474936,1.8031013342949875,3.606202668589975
E02000551,Hounslow 026,E09000018,Hounslow,2.130072822470136,10099,31,2,1,1,4741.1524589514775,14.55349304163737,0.9389350349443465,1.9803940984255866,0.9901970492127933,0.9901970492127933
E02000552,Hounslow 027,E09000018,Hounslow,3.060073532425657,9928,19,1,0,0,3244.3664816545374,6.209001123230883,0.3267895328016254,1.0072522159548751,0.0,0.0
E02000553,Hounslow 028,E09000018,Hounslow,2.5220722408537313,7293,27,1,0,0,2891.6697475450947,10.705482405555678,0.396499348353914,1.371177841766077,0.0,0.0
E02000554,Islington 001,E09000019,Islington,0.6371621061030985,9194,17,3,0,2,14429.608904758577,26.680808285936024,4.7083779328122395,3.262997607135088,0.0,2.1753317380900588
E02000555,Islington 002,E09000019,Islington,0.5959101398626397,9696,10,4,2,2,16270.909574109573,16.781053603660865,6.712421441464346,4.125412541254126,2.062706270627063,2.062706270627063
E02000556,Islington 003,E09000019,Islington,0.6510133533233052,11634,16,15,2,10,17870.601179853744,24.577068839406902,23.04100203694397,12.89324394017535,1.7190991920233798,8.5954959601169
E02000557,Islington 004,E09000019,Islington,0.7087243859951545,9105,37,12,4,8,12847.025134058602,52.20647226360991,16.931828842251864,13.179571663920921,4.393190554640308,8.786381109280615
E02000558,Islington 005,E09000019,Islington,0.4803721470379409,9798,21,6,1,5,20396.686320004585,43.716106625851836,12.49031617881481,6.12369871402327,1.0206164523372117,5.103082261686059
E02000559,Islington 006,E09000019,Islington,0.5770230823694259,9476,10,7,0,5,16422.21999350315,17.33032924599319,12.131230472195234,7.387083157450401,0.0,5.276487969607429
E02000560,Islington 007,E09000019,Islington,0.5035027403815906,7638,9,7,3,3,15169.728757010089,17.874778582494212,13.902605564162165,9.164702801780571,3.9277297721916735,3.9277297721916735
E02000561,Islington 008,E09000019,Islington,0.6134812387091926,7500,10,2,0,0,12225.31273455163,16.300416979402172,3.2600833958804345,2.666666666666667,0.0,0.0
E02000562,Islington 009,E09000019,Islington,0.6478479071902732,7699,15,3,0,1,11883.962137642286,23.15358255158258,4.630716510316516,3.8966099493440707,0.0,1.2988699831146902
E02000563,Islington 010,E09000019,Islington,0.5798683416937417,8831,17,2,1,1,15229.319079923327,29.316999700905512,3.449058788341825,2.2647491790284224,1.1323745895142112,1.1323745895142112
E02000564,Islington 011,E09000019,Islington,0.808023496167963,13290,23,7,0,5,16447.541517081605,28.464518803075766,8.663114418327407,5.2671181339352895,0.0,3.762227238525207
E02000565,Islington 012,E09000019,Islington,0.5128186644930068,8614,15,3,0,2,16797.36054169586,29.250105424360097,5.8500210848720196,3.482702577199907,0.0,2.3218017181332713
E02000566,Islington 013,E09000019,Islington,0.7003713722270755,8620,16,15,1,13,12307.756058888726,22.845022847125247,21.41720891917992,17.40139211136891,1.160092807424594,15.081206496519721
E02000567,Islington 014,E09000019,Islington,0.664221627221508,10319,25,4,0,2,15535.477282131265,37.63803973769567,6.0220863580313075,3.8763446070355654,0.0,1.9381723035177827
E02000568,Islington 015,E09000019,Islington,0.9030076936558513,11784,25,10,1,7,13049.72270202057,27.685256920444186,11.074102768177674,8.486082824168363,0.8486082824168364,5.940257976917854
E02000569,Islington 016,E09000019,Islington,0.7001946313341701,10008,20,11,3,6,14293.168716433145,28.56348664355145,15.709917653953298,10.991207034372502,2.997601918465228,5.995203836930456
E02000570,Islington 017,E09000019,Islington,0.6010673805962442,8274,9,7,0,3,13765.51160003458,14.973362871683735,11.64594890019846,8.460236886632826,0.0,3.625815808556925
E02000571,Islington 018,E09000019,Islington,0.4993533759954854,8916,15,7,3,6,17855.091060965628,30.038847679955634,14.018128917312628,7.8510542844324815,3.3647375504710633,6.7294751009421265
E02000572,Islington 019,E09000019,Islington,0.4585338676298203,9036,16,1,0,1,19706.28701148607,34.893823836186044,2.1808639897616278,1.1066843736166445,0.0,1.1066843736166445
E02000573,Islington 020,E09000019,Islington,0.7237437190026134,10678,25,30,5,21,14753.8413386375,34.542614109939834,41.4511369319278,28.095148904289193,4.682524817381532,19.666604233002438
E02000574,Islington 021,E09000019,Islington,0.6083489980803637,8625,31,8,1,6,14177.717111750098,50.95759193788441,13.150346306550816,9.27536231884058,1.1594202898550725,6.9565217391304355
E02000575,Islington 022,E09000019,Islington,0.9296019877443619,12123,54,25,3,20,13041.065057762971,58.08937664927827,26.893229930221423,20.62195826115648,2.4746349913387773,16.497566608925183
E02000576,Islington 023,E09000019,Islington,0.755678786703388,12166,38,20,3,14,16099.4330052238,50.28591601171333,26.46627158511228,16.43925694558606,2.465888541837909,11.507479861910241
E02000577,Kensington and Chelsea 001,E09000020,Kensington and Chelsea,0.8714157593432055,7865,22,9,3,6,9025.542533139322,25.24627281997013,10.328020699078689,11.44310235219326,3.814367450731087,7.628734901462174
E02000578,Kensington and Chelsea 002,E09000020,Kensington and Chelsea,0.5134832169057966,5972,11,2,0,2,11630.370386761095,21.422316519486277,3.8949666399065954,3.348961821835231,0.0,3.348961821835231
E02000579,Kensington and Chelsea 003,E09000020,Kensington and Chelsea,0.610621189234863,8824,15,1,1,1,14450.857840450783,24.565148187529662,1.6376765458353106,1.1332728921124207,1.1332728921124207,1.1332728921124207
E02000580,Kensington and Chelsea 004,E09000020,Kensington and Chelsea,0.3962690956707648,7450,10,16,2,15,18800.355822321657,25.235376942713632,40.37660310834181,21.47651006711409,2.6845637583892614,20.134228187919465
E02000581,Kensington and Chelsea 005,E09000020,Kensington and Chelsea,0.4314432517581185,7190,9,1,0,1,16664.995849861974,20.86021733640581,2.3178019262673124,1.3908205841446455,0.0,1.3908205841446455
E02000582,Kensington and Chelsea 006,E09000020,Kensington and Chelsea,0.48798359463718344,6406,21,17,4,11,13127.490494353342,43.03423359060571,34.83723671620462,26.53762098033094,6.2441461130190445,17.171401810802372
E02000583,Kensington and Chelsea 007,E09000020,Kensington and Chelsea,0.5757174297148645,6148,18,19,7,12,10678.849870925254,31.265337943502697,33.00230116258618,30.904359141184123,11.385816525699415,19.518542615484712
E02000584,Kensington and Chelsea 008,E09000020,Kensington and Chelsea,0.9117813893213079,7312,19,18,3,15,8019.466163312181,20.838328378409663,19.74157425323021,24.61706783369803,4.102844638949672,20.514223194748357
E02000585,Kensington and Chelsea 009,E09000020,Kensington and Chelsea,0.907881153432617,7929,17,2,0,1,8733.521970382537,18.724917832829252,2.202931509744618,2.522386177323748,0.0,1.261193088661874
E02000586,Kensington and Chelsea 010,E09000020,Kensington and Chelsea,0.5251703680027879,6597,18,16,5,12,12561.63790255009,34.27459182141907,30.466303841261396,24.253448537213885,7.579202667879339,18.190086402910413
E02000587,Kensington and Chelsea 011,E09000020,Kensington and Chelsea,0.5222978051860213,6688,12,12,0,9,12804.955206767536,22.97539809826711,22.97539809826711,17.942583732057418,0.0,13.456937799043063
E02000588,Kensington and Chelsea 012,E09000020,Kensington and Chelsea,0.7670557322302831,5860,20,15,3,11,7639.601340259235,26.073724710782372,19.55529353308678,25.59726962457338,5.1194539249146755,18.771331058020476
E02000589,Kensington and Chelsea 013,E09000020,Kensington and Chelsea,0.3706138548117494,7676,9,4,1,3,20711.584039131423,24.284035481003492,10.792904658223774,5.211047420531527,1.3027618551328817,3.908285565398645
E02000590,Kensington and Chelsea 014,E09000020,Kensington and Chelsea,0.46042413892241846,6168,29,21,7,16,13396.343672240237,62.98540312823717,45.6101195066545,34.04669260700389,11.348897535667964,25.940337224383917
E02000591,Kensington and Chelsea 015,E09000020,Kensington and Chelsea,0.36052734181823576,6430,11,3,1,2,17834.98573942212,30.510862073661485,8.321144201907678,4.665629860031104,1.5552099533437014,3.1104199066874028
E02000592,Kensington and Chelsea 016,E09000020,Kensington and Chelsea,0.5674384104231249,5989,28,21,4,18,10554.449416870017,49.344562309627726,37.008421732220796,35.06428452162297,6.6789113374519955,30.05510101853398
E02000593,Kensington and Chelsea 017,E09000020,Kensington and Chelsea,0.4981520618623763,7512,18,2,0,0,15079.732826791607,36.133545112120466,4.014838345791163,2.6624068157614484,0.0,0.0
E02000594,Kensington and Chelsea 018,E09000020,Kensington and Chelsea,0.9032552388952785,6797,30,7,2,6,7525.004790797599,33.2132034315033,7.749747467350771,10.298661174047373,2.9424746211563924,8.827423863469177
E02000595,Kensington and Chelsea 019,E09000020,Kensington and Chelsea,0.6649965411324585,6416,22,12,1,6,9648.170483825144,33.082878841046316,18.04520664057072,18.703241895261844,1.5586034912718205,9.351620947630922
E02000596,Kensington and Chelsea 020,E09000020,Kensington and Chelsea,0.5474642889389314,6895,10,7,1,5,12594.428786147044,18.266031597022543,12.78622211791578,10.152284263959391,1.45032632342277,7.25163161711385
E02000597,Kensington and Chelsea 021,E09000020,Kensington and Chelsea,0.49766637152069243,6394,12,2,1,1,12847.964752897,24.112539417385676,4.018756569564279,3.127932436659368,1.563966218329684,1.563966218329684
E02000598,Kingston upon Thames 001,E09000021,Kingston upon Thames,1.3304518931610996,8261,26,1,0,0,6209.168510687147,19.542232329968023,0.7516243203833854,1.210507202517855,0.0,0.0
E02000599,Kingston upon Thames 002,E09000021,Kingston upon Thames,4.155587593307844,7074,33,3,1,2,1702.2863412606114,7.941115247610995,0.7219195679646359,4.2408821034775235,1.413627367825841,2.827254735651682
E02000600,Kingston upon Thames 003,E09000021,Kingston upon Thames,1.1053630314548382,8780,23,2,0,1,7943.09177179925,20.807643593551564,1.8093603124827446,2.277904328018223,0.0,1.1389521640091116
E02000601,Kingston upon Thames 004,E09000021,Kingston upon Thames,1.0709967854580837,12002,10,3,0,0,11206.382841631535,9.337096185328724,2.801128855598617,2.4995834027662056,0.0,0.0
E02000602,Kingston upon Thames 005,E09000021,Kingston upon Thames,1.0774035774178752,10624,22,3,0,0,9860.743200297951,20.41946069338808,2.784471912734738,2.8237951807228914,0.0,0.0
E02000603,Kingston upon Thames 006,E09000021,Kingston upon Thames,1.323558337297853,9291,16,1,0,0,7019.71325190569,12.08862469384254,0.7555390433651588,1.0763104079216446,0.0,0.0
E02000604,Kingston upon Thames 007,E09000021,Kingston upon Thames,1.5332137965715764,9157,17,9,1,3,5972.422124348211,11.087820914482863,5.870022837079163,9.828546467183575,1.0920607185759528,3.2761821557278585
E02000605,Kingston upon Thames 008,E09000021,Kingston upon Thames,1.438040520547756,8330,13,2,0,1,5792.604506601154,9.040079061922569,1.3907813941419336,2.4009603841536618,0.0,1.2004801920768309
E02000606,Kingston upon Thames 009,E09000021,Kingston upon Thames,1.4982665483621813,11519,85,28,5,16,7688.218102841519,56.73222838280485,18.688263467276894,24.307665595971873,4.340654570709263,13.890094626269642
E02000607,Kingston upon Thames 010,E09000021,Kingston upon Thames,1.4403833761863991,7220,17,1,0,0,5012.5543791791615,11.80241335817808,0.694259609304593,1.3850415512465375,0.0,0.0
E02000608,Kingston upon Thames 011,E09000021,Kingston upon Thames,0.8212026469731837,7288,26,13,2,7,8874.788734379212,31.660881873471393,15.830440936735696,17.837541163556534,2.7442371020856204,9.60482985729967
E02000609,Kingston upon Thames 012,E09000021,Kingston upon Thames,1.474050963034377,7565,23,1,0,0,5132.1156389513335,15.60325970864252,0.6784025960279356,1.3218770654329148,0.0,0.0
E02000610,Kingston upon Thames 013,E09000021,Kingston upon Thames,1.1130393264548222,8349,16,3,1,1,7501.082667575342,14.375053620937296,2.695322553925743,3.5932446999640675,1.1977482333213558,1.1977482333213558
E02000611,Kingston upon Thames 014,E09000021,Kingston upon Thames,1.7991254733833943,7563,17,2,0,1,4203.709030797721,9.449035240455013,1.1116512047594131,2.644453259288642,0.0,1.322226629644321
E02000612,Kingston upon Thames 015,E09000021,Kingston upon Thames,1.887059275029448,8352,20,2,1,1,4425.934103140276,10.598501204837827,1.0598501204837827,2.3946360153256703,1.1973180076628351,1.1973180076628351
E02000613,Kingston upon Thames 016,E09000021,Kingston upon Thames,1.2033624585551785,8440,15,0,0,0,7013.680657890488,12.465072259284042,0.0,0.0,0.0,0.0
E02000614,Kingston upon Thames 017,E09000021,Kingston upon Thames,2.9527815832584254,9799,26,2,0,0,3318.5658077651315,8.805256761087193,0.6773274431605534,2.041024594346362,0.0,0.0
E02000615,Kingston upon Thames 018,E09000021,Kingston upon Thames,1.6359680276792237,7981,16,6,2,3,4878.457197798546,9.78014223340142,3.6675533375255327,7.517854905400326,2.505951635133442,3.758927452700163
E02000616,Kingston upon Thames 019,E09000021,Kingston upon Thames,1.3116844172369144,6177,13,0,0,0,4709.212001627614,9.910920515000644,0.0,0.0,0.0,0.0
E02000617,Kingston upon Thames 020,E09000021,Kingston upon Thames,7.075814304284736,8920,36,2,0,1,1260.6322914097,5.087753642460673,0.28265298013670404,2.242152466367713,0.0,1.1210762331838564
E02000619,Lambeth 002,E09000022,Lambeth,0.5693953096176475,8954,12,3,0,2,15725.454440453095,21.074989198730975,5.268747299682744,3.350457895912441,0.0,2.233638597274961
E02000620,Lambeth 003,E09000022,Lambeth,0.8036902370088368,10207,23,4,0,1,12700.16671844649,28.617991037941536,4.977041919642006,3.918879200548643,0.0,0.9797198001371608
E02000621,Lambeth 004,E09000022,Lambeth,0.764360176553166,14000,41,8,0,3,18315.972534220866,53.639633850218246,10.46627001955478,5.714285714285714,0.0,2.142857142857143
E02000622,Lambeth 005,E09000022,Lambeth,0.7789912193487031,8267,29,6,0,5,10612.443111890083,37.22763399598553,7.702269102617696,7.257771864037741,0.0,6.04814322003145
E02000623,Lambeth 006,E09000022,Lambeth,0.4583026733312855,7610,7,0,0,0,16604.74713072225,15.273749003292478,0.0,0.0,0.0,0.0
E02000624,Lambeth 007,E09000022,Lambeth,0.5754567950541147,9316,7,0,0,0,16188.878261701546,12.164249445245902,0.0,0.0,0.0,0.0
E02000625,Lambeth 008,E09000022,Lambeth,0.5543768950539701,9201,21,7,0,2,16597.01203655729,37.880366565341056,12.626788855113686,7.607868709922834,0.0,2.173676774263667
E02000626,Lambeth 009,E09000022,Lambeth,0.5559425132050091,8025,10,0,0,0,14434.945717203507,17.987471298695958,0.0,0.0,0.0,0.0
E02000627,Lambeth 010,E09000022,Lambeth,0.5261538604492746,9552,14,3,1,3,18154.385471663547,26.608186411567175,5.701754231050109,3.14070351758794,1.0469011725293131,3.14070351758794
E02000628,Lambeth 011,E09000022,Lambeth,0.6559777179343715,11169,32,11,2,7,17026.492965600126,48.78214476669388,16.76886226355102,9.848688333781,1.7906706061420001,6.267347121497001
E02000629,Lambeth 012,E09000022,Lambeth,0.6417941265064248,9262,17,4,0,1,14431.419075798105,26.48824490267413,6.2325282123939125,4.318721658389117,0.0,1.0796804145972791
E02000630,Lambeth 013,E09000022,Lambeth,0.6786773817297932,7457,26,9,0,5,10987.547545777665,38.309807722974284,13.26108728872187,12.069196727906666,0.0,6.705109293281481
E02000631,Lambeth 014,E09000022,Lambeth,1.0649442015442614,9403,22,7,0,4,8829.570588172446,20.65835934699498,6.573114337680221,7.4444326278847175,0.0,4.25396150164841
E02000632,Lambeth 015,E09000022,Lambeth,0.5278936001470361,9380,6,4,1,2,17768.7321789606,11.365926766925757,7.577284511283837,4.264392324093817,1.0660980810234542,2.1321961620469083
E02000633,Lambeth 016,E09000022,Lambeth,0.6317263225976966,9100,24,8,2,5,14404.97201791474,37.99113499230261,12.663711664100871,8.791208791208792,2.197802197802198,5.4945054945054945
E02000634,Lambeth 017,E09000022,Lambeth,0.5208551896155272,6839,15,5,0,3,13130.32899806231,28.79879148573397,9.599597161911325,7.311010381634742,0.0,4.386606228980845
E02000635,Lambeth 018,E09000022,Lambeth,1.2427056400233005,9789,29,9,2,6,7877.167114021031,23.336177986169158,7.242262133638704,9.193993257738278,2.0431096128307282,6.129328838492185
E02000636,Lambeth 019,E09000022,Lambeth,0.9239656229460947,7817,12,4,0,1,8460.271471004775,12.987496181662696,4.329165393887566,5.117052577715237,0.0,1.2792631444288092
E02000637,Lambeth 020,E09000022,Lambeth,0.5838530564105378,8194,7,3,0,1,14034.353181904675,11.989318070946146,5.138279173262634,3.6612155235538197,0.0,1.22040517451794
E02000638,Lambeth 021,E09000022,Lambeth,0.6852748308377771,9861,10,2,1,1,14389.847045665629,14.59268537234117,2.9185370744682344,2.0281918669506136,1.0140959334753068,1.0140959334753068
E02000639,Lambeth 022,E09000022,Lambeth,0.5843230795571033,7974,16,1,0,0,13646.560060650037,27.382111985252145,1.711381999078259,1.254075746175069,0.0,0.0
E02000640,Lambeth 023,E09000022,Lambeth,0.8179916193100573,8864,16,0,0,0,10836.296840640523,19.56010260043416,0.0,0.0,0.0,0.0
E02000641,Lambeth 024,E09000022,Lambeth,0.6109341433625901,8397,10,0,0,0,13744.525643603407,16.368376376805298,0.0,0.0,0.0,0.0
E02000642,Lambeth 025,E09000022,Lambeth,1.0843239159743707,9528,26,2,0,1,8787.042192496661,23.978074832589545,1.8444672948145804,2.0990764063811924,0.0,1.0495382031905962
E02000643,Lambeth 026,E09000022,Lambeth,0.7001634304399982,9197,16,7,1,4,13135.504655277986,22.851807598613437,9.997665824393378,7.611177557899315,1.0873110796999021,4.349244318799609
E02000644,Lambeth 027,E09000022,Lambeth,0.9044485008629368,8349,20,4,1,3,9231.039680019587,22.11292293692559,4.422584587385118,4.790992933285423,1.1977482333213558,3.5932446999640675
E02000645,Lambeth 028,E09000022,Lambeth,1.1330284627198557,9389,26,10,3,8,8286.640899966036,22.94734938748716,8.825903610571984,10.650761529449357,3.1952284588348063,8.520609223559484
E02000646,Lambeth 029,E09000022,Lambeth,0.9480099771818467,9836,18,8,1,5,10375.418230554407,18.987141942860852,8.438729752382601,8.13338755591704,1.01667344448963,5.083367222448149
E02000647,Lambeth 030,E09000022,Lambeth,0.9673633322273107,8550,26,1,0,0,8838.457811207303,26.877181648115776,1.0337377556967606,1.169590643274854,0.0,0.0
E02000648,Lambeth 031,E09000022,Lambeth,0.7040435664877818,7604,16,0,0,0,10800.467985147,22.725866354859548,0.0,0.0,0.0,0.0
E02000649,Lambeth 032,E09000022,Lambeth,1.0355791044367937,12533,38,7,1,2,12102.407190628042,36.69444452596071,6.759502938992763,5.5852549269927385,0.7978935609989628,1.5957871219979256
E02000650,Lambeth 033,E09000022,Lambeth,0.7720514553676399,7392,15,4,0,0,9574.491374386485,19.428756847375173,5.181001825966713,5.411255411255412,0.0,0.0
E02000651,Lambeth 034,E09000022,Lambeth,1.1197594133420186,8584,16,4,0,2,7665.932429521009,14.288783652415674,3.5721959131039185,4.659832246039143,0.0,2.3299161230195713
E02000652,Lambeth 035,E09000022,Lambeth,0.687363405390971,7672,6,1,0,1,11161.490326410643,8.729007033167866,1.4548345055279774,1.3034410844629822,0.0,1.3034410844629822
E02000653,Lewisham 001,E09000023,Lewisham,0.7591657738233343,12729,17,5,0,1,16767.08887427026,22.393001089056046,6.586176790898837,3.9280383376541756,0.0,0.785607667530835
E02000654,Lewisham 002,E09000023,Lewisham,1.0144689840687575,8588,13,4,0,3,8465.512632585258,12.814585959898505,3.942949526122617,4.657661853749418,0.0,3.4932463903120636
E02000655,Lewisham 003,E09000023,Lewisham,0.9784251645231455,10317,7,9,0,5,10544.495761235035,7.154354010724556,9.198455156645858,8.72346612387322,0.0,4.846370068818455
E02000657,Lewisham 005,E09000023,Lewisham,0.8736592828182059,9893,21,3,1,1,11323.63633576657,24.036830390285857,3.4338329128979797,3.0324471848781966,1.0108157282927321,1.0108157282927321
