BusinessNameClean,DisplayName,StoreCount,BakeryScore,BakeryRank
donia restaurant,Donia Restaurant,1,0.0010189316940417137,62364
estate office coffee,Estate Office Coffee,1,0.0010185608745407874,62365
bengal curry house,Bengal Curry House,1,0.0010185208740377933,62366
a a stores,A.A. Stores,1,0.0010184972037235436,62367
salami s kebab house,Salami's Kebab House,1,0.0010178908360076626,62368
zagros fresh fish,Zagros Fresh Fish,1,0.001017863809640841,62369
original sizzling chicken,Original Sizzling Chicken,1,0.0010175981172212052,62370
sam wine and food,Sam Wine and Food,1,0.0010174361226587556,62371
far east restaurant,Far East Restaurant,1,0.0010174315594193414,62372
ramad restaurant,Ramad Restaurant,1,0.0010173920582031465,62373
moonstone cafe,Moonstone Cafe,1,0.0010172545296230238,62374
n4 cafe,N4 Cafe,1,0.0010170024910724856,62375
cunningham s butchers,Cunningham's Butchers,1,0.0010167221991098474,62376
smoque health kitchen and coffee lounge,Smoque - Health Kitchen & Coffee Lounge,1,0.0010166710621772454,62377
green street fruit and veg,Green Street Fruit & Veg,1,0.0010166350118543048,62378
bran cafe,Bran Cafe,1,0.0010165462019225424,62379
dukem restaurant,Dukem Restaurant,1,0.0010161851519891343,62380
wok and go,Wok & Go,2,0.0010161607773951692,62381
linguini restaurant,Linguini Restaurant,1,0.0010156469556830358,62382
defune restaurant,Defune Restaurant,1,0.0010155560501203097,62383
mei chinese takeaway,Mei Chinese Takeaway,1,0.0010151631066032483,62384
vse wines,VSE Wines,1,0.0010149810913418153,62385
fish and tipple,Fish and Tipple,1,0.0010144927111156408,62386
thai tho,Thai Tho,1,0.0010143805562980088,62387
azzurro restaurant,Azzurro Restaurant,1,0.0010142009402771637,62388
sushi moka,Sushi Moka,1,0.001014155295288436,62389
jinli chinese restaurant,Jinli Chinese Restaurant,1,0.0010140670309768418,62390
the greek cafe,The Greek Cafe,1,0.0010139786558725783,62391
pizza point punjabi tadka rudi s burgers,Pizza Point / Punjabi Tadka / Rudi's Burgers,1,0.001013505288864447,62392
mubarik halal meat ltd,Mubarik Halal Meat Ltd,1,0.0010134994965604605,62393
o brasileirao restaurant,O'Brasileirao Restaurant,1,0.0010129894821906704,62394
pinoy grill uk,Pinoy Grill uk,1,0.0010120021309134044,62395
iznik restaurant,Iznik Restaurant,1,0.0010119913525544904,62396
amee caribbean restaurant,Amee Caribbean Restaurant,1,0.0010119566339346763,62397
crayford fish and chips,Crayford Fish And Chips,2,0.0010113528498748286,62398
greenberry cafe,Greenberry cafe,1,0.0010111419082413178,62399
olive bar,Olive Bar,1,0.0010111295037864036,62400
ground cafe,Ground Cafe,1,0.0010111249567667825,62401
meat me there,Meat Me There,1,0.0010108578437758033,62402
a4 wines,A4 Wines,1,0.001010482163552526,62403
tad s cafe,Tad's Cafe,1,0.0010103797883575952,62404
aki restaurant,Aki Restaurant,1,0.0010100296247446336,62405
casa bella pizza,Casa Bella Pizza,1,0.0010096235828988144,62406
nawrish restaurant,Nawrish Restaurant,1,0.0010095823526598282,62407
best butcher,Best Butcher,1,0.0010094133140312008,62408
koub coffee,Koub Coffee,1,0.001009009067021986,62409
royal grill co,Royal Grill Co,1,0.0010086485185742207,62410
east street caribbean grill,East street caribbean grill,1,0.0010085604558211897,62411
steam and bean coffee lounge,Steam & Bean Coffee Lounge,1,0.0010084284817168314,62412
mazzies cafe,Mazzies Cafe,1,0.0010082634741842458,62413
amish coffee shop,Amish coffee shop,1,0.0010080212393332292,62414
admas cafe,Admas Cafe,1,0.0010073003123859268,62415
british fried chicken,British Fried Chicken,1,0.0010067731588046741,62416
favorite fried chicken,Favorite Fried Chicken,3,0.0010065177511938987,62417
tops pizza and wingos,TOPS PIZZA & WINGOS,1,0.0010061314681465542,62418
megabite grill house,Megabite Grill House,1,0.0010060648621024871,62419
n3 indian tandoor and bar,N3 Indian Tandoor & Bar,1,0.0010055776339607876,62420
the old street chinese restaurant,The Old Street Chinese Restaurant,1,0.0010054526184612885,62421
trini s fruit and veg o s 406,Trini's fruit & veg o/s 406 -,1,0.0010054480710405902,62422
tam chicken,Tam chicken,1,0.0010054409566796435,62423
sun food,Sun Food,1,0.0010049182330269762,62424
west kebab,West Kebab,2,0.0010041230318043608,62425
chicken run,Chicken Run,1,0.0010040924141267323,62426
govindas restaurant,Govindas Restaurant,1,0.0010037163782237392,62427
george cafe,George Cafe,1,0.0010033200518016208,62428
beck s cafe,Beck's Cafe,1,0.0010023744107683409,62429
cafe rich point,Cafe Rich Point,1,0.0010018262910262473,62430
tangs chinese takeaway,Tangs Chinese Takeaway,1,0.0010018125356261072,62431
cafe anglais,Cafe Anglais,1,0.0010016463024092785,62432
figs convenience store,Figs Convenience Store,1,0.0010016254912462897,62433
midam restaurant,Midam Restaurant,1,0.0010016105423499065,62434
farm girl cafe,Farm Girl Cafe,1,0.0010014427632384637,62435
lemonia restaurant,Lemonia Restaurant,1,0.001001347367918221,62436
west drayton fish bar,West Drayton Fish Bar,1,0.0010011548264227,62437
roj cafe,Roj Cafe,1,0.001000959773155583,62438
man lee chinese takeaway,Man Lee Chinese Takeaway,1,0.0010003226105483754,62439
green mosaic pizza,Green Mosaic Pizza,1,0.0009997921502974542,62440
cafe pera,Cafe Pera,1,0.0009985969189101802,62441
supreme fried chicken,Supreme Fried Chicken,1,0.0009984589836029062,62442
indian spice hub,Indian Spice Hub,1,0.0009983651468161527,62443
jerky s spot restaurant and cafe,Jerky's Spot Restaurant And Cafe,1,0.0009982290546880314,62444
ke sushi,Ke Sushi,1,0.0009980688981811767,62445
mahirah indian restaurant,Mahirah Indian Restaurant,1,0.0009979817068769782,62446
zahra grill restaurant,Zahra Grill Restaurant,1,0.0009978854888190748,62447
harrys traditional fish and chips,Harrys Traditional Fish And Chips,1,0.0009975437138195274,62448
nunnery cafe,Nunnery Cafe,1,0.0009975247677365474,62449
arte pizza ristorante pizzeria,Arte Pizza Ristorante Pizzeria,1,0.0009973199303342953,62450
timoor flame grill,Timoor Flame Grill,1,0.0009973003052456755,62451
yard food jerk,Yard Food Jerk,1,0.0009965285003754752,62452
chorum kebab house,Chorum Kebab House,1,0.0009965191244320144,62453
chelsea fruit and veg,Chelsea Fruit And Veg,1,0.0009963881292664916,62454
blend bar and grill,Blend Bar And Grill,1,0.0009959320124043635,62455
pond farm cafe covent garden buffet co coven garden fruit,Pond Farm Cafe; Covent Garden Buffet Co; Coven Garden Fruit,1,0.000995846268158918,62456
noreen restaurant,Noreen Restaurant,1,0.0009956402893465627,62457
sami s bar and grill,Sami's Bar & Grill,1,0.0009955580477658604,62458
hdmona restaurant and bar,Hdmona Restaurant and Bar,1,0.000995503209892648,62459
pierino pizza pasta,Pierino Pizza Pasta,1,0.0009954500703045748,62460
kfc kentucky fried chicken,KFC (Kentucky Fried Chicken),1,0.0009952136431683714,62461
arya kebab,Arya Kebab,1,0.0009949867451787343,62462
fresh and frozen fish,Fresh and frozen fish,1,0.0009947856157742848,62463
spy wines and spirits,Spy Wines & Spirits,1,0.000994762643391477,62464
salty sailor fish and chips,Salty Sailor Fish and Chips,1,0.0009947497253284892,62465
coffee 909,Coffee 909,1,0.0009946001994608083,62466
flames chicken,Flames Chicken,1,0.0009945911956671754,62467
vintage coffee,Vintage Coffee,1,0.0009939662131776988,62468
sem cafe,Sem Cafe,1,0.0009935123465333279,62469
kaio restaurant,KAIO Restaurant,1,0.0009927995945431638,62470
alaowerri restaurant,Alaowerri Restaurant,1,0.0009927223514551965,62471
bean brew coffee bar,Bean + Brew Coffee Bar,1,0.0009923515204643184,62472
watandar restaurant,Watandar Restaurant,1,0.0009923075671151378,62473
green bottle cafe,Green Bottle Cafe,1,0.000992284429730407,62474
saafans grill,Saafans Grill,1,0.000992265987387178,62475
sofu coffee,Sofu Coffee,1,0.000992010494748416,62476
green flame restaurant,Green Flame Restaurant,1,0.0009918684951379284,62477
farm fresh burgers,Farm Fresh Burgers,1,0.0009918235861102614,62478
dragon s peri peri,Dragon's Peri Peri,1,0.000991776978523275,62479
zebu butcher s,Zebu Butcher's,1,0.000991532867356604,62480
meat fellas,Meat Fellas,1,0.0009914444482710587,62481
chicken world peri peri,Chicken World Peri Peri,6,0.0009914072465763567,62482
thailander restaurant,Thailander Restaurant,1,0.0009911706659223992,62483
kebab express,Kebab Express,4,0.000991128025190504,62484
wok and slice vegan curry club,Wok And Slice / Vegan Curry Club,1,0.0009908028602148196,62485
anny s restaurant,Anny's Restaurant,1,0.0009907000378198793,62486
mimi restaurant and takeaway,Mimi Restaurant & Takeaway,1,0.000990689825072747,62487
troxy restaurant,Troxy Restaurant,1,0.0009902561983371764,62488
k and k food store,K&K Food Store,1,0.0009900591448232653,62489
toscana pizza,Toscana Pizza,1,0.000989256172865612,62490
the highway cafe,The Highway Cafe,1,0.0009892488025286326,62491
carolina pizza,Carolina Pizza,1,0.000989145658805663,62492
aguila restaurant,Aguila restaurant,1,0.000989110335048898,62493
seashore fish kitchen,Seashore Fish Kitchen,1,0.0009890071705108403,62494
marco s pizza mia,Marco's Pizza Mia,1,0.0009882712225983692,62495
durazzo pizzeria restaurant,Durazzo Pizzeria Restaurant,1,0.000987116067276366,62496
creamy cup cafe and restaurant,Creamy Cup Cafe & Restaurant,1,0.000987061754104401,62497
spice bag cafe,Spice Bag Cafe,1,0.0009870483381246538,62498
hilac restaurant,Hilac Restaurant,1,0.000986653134636948,62499
caleche restaurant,Caleche Restaurant,1,0.000986333310871281,62500
just pizza plus three chicken,Just Pizza Plus - Three Chicken,1,0.0009859116725456092,62501
olive tree cafe,Olive Tree Cafe,3,0.0009852119074429703,62502
new favriite chicken,New Favriite Chicken,1,0.000985064481895094,62503
soul fruit,Soul Fruit,1,0.000984997785503191,62504
istanbul kebab,Istanbul Kebab,2,0.000984900325663619,62505
amin restaurant a burger yummy yummy london a chicken k wings us food,AMIN RESTAURANT/A BURGER/YUMMY YUMMY LONDON/A CHICKEN/K WINGS/US FOOD,1,0.0009847660645323129,62506
mr boba tea,Mr Boba Tea,2,0.0009846905521796226,62507
ealing butchers and charcutier,Ealing Butchers & Charcutier,1,0.0009846630445633795,62508
toors fruit and veg,Toors Fruit And Veg,2,0.0009845472389071075,62509
chucs bar and grill,Chucs Bar and Grill,1,0.00098431032738389,62510
malab restaurant,Malab Restaurant,1,0.000984126023036552,62511
arc cafe,ARC Cafe,1,0.0009835799886548616,62512
crabtree cafe,Crabtree Cafe,1,0.0009833836396473802,62513
my grill,My Grill,1,0.000983350559490112,62514
hi tea,Hi tea,1,0.0009828634745214647,62515
turkish doner kebab,Turkish Doner Kebab,1,0.0009827045011809397,62516
barracuda seafood and grill,Barracuda Seafood & Grill,1,0.0009824709995129412,62517
albany grill,Albany Grill,1,0.000982346619833774,62518
revisco restaurant,Revisco restaurant,1,0.0009821191058409474,62519
hampton fried chicken,Hampton fried chicken,1,0.0009813734539056709,62520
the pizza box,The Pizza Box,1,0.0009813401349174106,62521
sea salt food and wine,Sea Salt Food and Wine,1,0.0009807059586853094,62522
sumak restaurant,Sumak Restaurant,1,0.0009806897141047643,62523
warner chicken,Warner Chicken,1,0.0009805267649917143,62524
fishmongers arms,Fishmongers Arms,1,0.0009803466237084811,62525
papas grill kitchen,Papas Grill Kitchen,1,0.0009801460162210563,62526
café volonté,CAFÉ VOLONTÉ,1,0.0009800620093639875,62527
china dragon,China Dragon,1,0.0009800326533410952,62528
bilal halal meat ltd,Bilal Halal Meat Ltd,1,0.0009799481646844534,62529
spice hut express,Spice Hut Express,3,0.0009797459565042135,62530
cafe nell,Cafe Nell,1,0.0009797331001458979,62531
the broadway fish and chips,The Broadway Fish and Chips,1,0.000979618203680669,62532
49 cafe,49 Cafe,1,0.0009793711102519004,62533
merlie s fried chicken,Merlie's Fried Chicken,1,0.0009792966861314216,62534
snap pizza,Snap Pizza,1,0.000978850660669851,62535
giulia restaurant,Giulia Restaurant,1,0.0009788455447910967,62536
smriti korean fried chicken,Smriti Korean Fried Chicken,1,0.0009785263877938805,62537
tian hu chinese restaurant,Tian Hu Chinese Restaurant,1,0.0009784155047338355,62538
the pizza joint,The pizza joint,1,0.0009782847358423006,62539
lomito restaurant,Lomito Restaurant,1,0.0009782799446686175,62540
tathastu restaurant,Tathastu Restaurant,1,0.0009781592668202277,62541
seaborn coffee,Seaborn Coffee,1,0.0009781563204314073,62542
italiano pizza,Italiano Pizza,1,0.000977668220149625,62543
indian room,Indian Room,1,0.000977648413400945,62544
kahani restaurant,Kahani Restaurant,1,0.0009775619834644215,62545
lme coffee,LME Coffee,1,0.0009768677229928758,62546
cafe rosa,Cafe Rosa,1,0.0009761715178383606,62547
new oriental chef,New oriental Chef,1,0.0009761575381898992,62548
sushi suzuri hca,Sushi Suzuri (HCA),1,0.0009760785267631113,62549
kutir restaurant,Kutir Restaurant,1,0.0009758215687263205,62550
shahr e naw restaurant,Shahr E Naw Restaurant,1,0.0009757852511871526,62551
s96 burger,S96 Burger,1,0.0009751961603438581,62552
mala butcher,Mala Butcher,1,0.0009744530059416429,62553
china bistro,China Bistro,1,0.0009742491205533276,62554
a and y wines,A&Y Wines,1,0.0009740649608142599,62555
happy sushi,Happy Sushi,2,0.0009739955248616713,62556
wings master fire grill express,Wings Master / Fire Grill Express,1,0.0009737047942630989,62557
olivia pizza and beijing wok london,Olivia Pizza & Beijing Wok London,1,0.00097335338842186,62558
cafe marrone,Cafe Marrone,1,0.0009732521867116008,62559
quality halal meats,Quality Halal Meats,1,0.0009731458634856152,62560
chicago premium pizza,Chicago premium Pizza,1,0.0009729031880179645,62561
cloudy cafe,Cloudy Cafe,1,0.0009726282172137958,62562
istanbul meze bar and restaurant,Istanbul Meze Bar and Restaurant,1,0.0009724035725100605,62563
rocco s pizza,Rocco's Pizza,1,0.0009721197542343016,62564
freewheelin pizza,Freewheelin Pizza,1,0.0009719709702716696,62565
thingy cafe,Thingy Cafe,1,0.0009716578945198693,62566
dragon chef,Dragon Chef,2,0.0009716036593388825,62567
moha convenience store,Moha Convenience Store,1,0.0009713714365865796,62568
the premises cafe and bistro,The Premises Cafe and Bistro,1,0.000970878831261693,62569
jaramillo cafe,Jaramillo Cafe @,1,0.0009706984489415052,62570
holy pizza,Holy Pizza,1,0.0009702323230762502,62571
n1 grill,N1 Grill,1,0.0009697123193619037,62572
sikandar grill,Sikandar Grill,1,0.0009693094628623769,62573
go sip coffee shop,Go Sip Coffee Shop,1,0.0009690123062440076,62574
janna cafe,Janna Cafe,1,0.0009687002896710167,62575
fusion grill,Fusion grill,1,0.0009684165894491789,62576
vintage food and wines,Vintage Food And Wines,1,0.0009678981055519708,62577
the market coffee house,The Market Coffee House,1,0.0009677604480391005,62578
dixy chicken and grill ltd,Dixy Chicken and grill ltd,1,0.0009675729397361144,62579
soul stop cafe,Soul Stop Cafe,1,0.0009670080516110124,62580
new china gold,New China Gold,1,0.0009667629747640034,62581
aramark captains fish and chips,Aramark @ Captains Fish And Chips,1,0.0009665480153205231,62582
best king fried chicken,Best King Fried Chicken,1,0.0009663010815647397,62583
pizza nero,Pizza Nero,1,0.0009660920623651616,62584
ana restaurant,ANA Restaurant,1,0.0009660919725185125,62585
happy eater cafe,Happy Eater Cafe,1,0.000966066588095506,62586
the grill bros,The Grill Bros,1,0.0009658051667491451,62587
oakbridge cafe,Oakbridge Cafe,1,0.0009657941364203108,62588
jd cafe,JD Cafe,1,0.0009653998497369882,62589
babur brasserie indian restaurant,Babur Brasserie Indian   Restaurant,1,0.0009651836242586901,62590
bellini butchers,Bellini Butchers,1,0.0009648068828217323,62591
arnos kebab house,Arnos Kebab House,1,0.0009645759820341654,62592
camden burger,Camden Burger,1,0.0009645270073219203,62593
sharif halal meat,Sharif Halal Meat,1,0.0009641058680775417,62594
j and a fisheries,J & A Fisheries,1,0.0009640099742418778,62595
village kebab,Village Kebab,1,0.000963988774106664,62596
khan s restaurant,Khan's  Restaurant,2,0.0009639660940167982,62597
jd kebab,JD Kebab,1,0.0009638268845591825,62598
manzoor butchers and sons,Manzoor Butchers And Sons,1,0.000963109674655593,62599
cafe sol,Cafe Sol,1,0.0009628653971734415,62600
momo sushi bar,Momo sushi bar,1,0.0009628615536475813,62601
fredericks restaurant,Fredericks Restaurant,1,0.0009628584266373727,62602
jouri restaurant,Jouri Restaurant,1,0.0009627917219943784,62603
great british fish and chips,Great British Fish and Chips,2,0.0009625891426948067,62604
ali z kebab z,Ali'z Kebab'z,1,0.0009625021859231436,62605
capri s pizza,Capri’s Pizza,1,0.0009624748744797902,62606
cobblers cafe and bistro,Cobblers Cafe & Bistro,1,0.0009620084317283188,62607
wing tai chinese supermarket,Wing tai chinese supermarket,1,0.0009618440147999423,62608
cafe pier,Cafe Pier,1,0.0009617035569948129,62609
atinga junction african restaurant,Atinga Junction African Restaurant,1,0.0009614141235670952,62610
7oz coffee,7OZ Coffee,1,0.000961247342324863,62611
queenswood cafe,Queenswood Cafe,1,0.0009612183988321412,62612
nami sushi bar,Nami Sushi Bar,1,0.0009598886333461214,62613
perfect pizza and kebab,Perfect Pizza and kebab,1,0.0009588493616675444,62614
sagar restaurant veg,Sagar Restaurant (Veg),1,0.0009587669622346972,62615
cafe at the ortus,Cafe at the ortus,1,0.0009586201735312365,62616
shashalow cafe,Shashalow Cafe,1,0.0009571246985452407,62617
millenium fish bar,Millenium Fish Bar,1,0.0009568269105509589,62618
jasmine garden grill planet red planet pizza,Jasmine Garden/ Grill Planet/ Red Planet Pizza,1,0.0009560892007482333,62619
paapa s meat uncle s g market,Paapa's Meat/Uncle's G Market,1,0.0009559832616696643,62620
so restaurant and bar,So Restaurant And Bar,1,0.0009555926761051629,62621
ran thai restaurant,Ran Thai Restaurant,1,0.0009554101603340276,62622
max s cafe,Max's Cafe,1,0.0009553626271960761,62623
portland butchers,Portland Butchers,1,0.0009553145182160226,62624
seeko halal supermarket,Seeko Halal Supermarket,1,0.0009549949845368986,62625
nuvit cafe bistro,Nuvit Cafe Bistro,1,0.0009548732092310454,62626
tayyabs restaurant,Tayyabs Restaurant,1,0.0009546388450060001,62627
green restaurant,Green Restaurant,1,0.0009542420403260925,62628
khot thai,Khot Thai,1,0.0009540217308484792,62629
biryani kebab chai,Biryani kebab chai,1,0.000953758650210081,62630
chat house restaurant,Chat House Restaurant,1,0.0009537061001342261,62631
elysee restaurant,Elysee Restaurant,1,0.0009537052854193601,62632
chips inn,Chips Inn,1,0.0009536844205404313,62633
street kebab,Street Kebab,1,0.000952777302637039,62634
mcm halal meat ltd,MCM Halal Meat Ltd,1,0.0009526000071909723,62635
ustun restaurant,Ustun Restaurant,1,0.000952585253832539,62636
cafe 63,Cafe 63,1,0.0009524641472829082,62637
greys tea and coffee house,Greys Tea And Coffee House,1,0.0009523017594977818,62638
wagle ltd t a asia villa and thai and sushi and sushi villa,Wagle ltd t/a asia villa and thai & sushi & sushi villa,1,0.0009520263245697768,62639
mississippi chicken and pizza,Mississippi Chicken & Pizza,1,0.000951685780292172,62640
yakisa sushi,yakisa sushi,1,0.0009513139126290324,62641
behrouz biryani lunchbox flametown burgers the original hot chicken,Behrouz Biryani/ Lunchbox/ Flametown Burgers/ The Original Hot Chicken,1,0.0009512438259884013,62642
fat indian takeaway,Fat Indian Takeaway,1,0.0009512247894094743,62643
ali meat market and ahmadzai foods,Ali Meat Market & Ahmadzai Foods,1,0.000951121076319904,62644
chariots fish and chips,Chariots Fish & Chips,2,0.0009501173709290105,62645
falcon grill,Falcon Grill,1,0.0009498457825257508,62646
white hart lane fish bar,White Hart Lane Fish Bar,1,0.0009496779034201406,62647
rimini restaurant,Rimini  Restaurant,1,0.0009496189983256142,62648
gino s cafe,Gino's Cafe,1,0.0009496102840292495,62649
lusitano cafe and deli,Lusitano Cafe And Deli,1,0.0009495995103007503,62650
nene cafe and bistro,Nene Cafe & Bistro,1,0.0009494274926107485,62651
kingslane meat,KingsLane Meat,1,0.0009494245763026694,62652
fujimama sushi,Fujimama Sushi,1,0.00094934090817558,62653
heens chinese restaurant,Heens Chinese Restaurant,1,0.0009490677107951595,62654
taabiir restaurant,Taabiir Restaurant,1,0.0009485776457742418,62655
phillys fried chicken chicken wonder,Phillys Fried Chicken/Chicken Wonder,1,0.0009482174848287539,62656
tandoori villa,Tandoori Villa,1,0.0009476502505474292,62657
nuntana thai cuisine,Nuntana Thai Cuisine,1,0.0009470257840339315,62658
chase kebab,Chase Kebab,1,0.0009469219749169637,62659
trendy grill and burger,Trendy Grill & Burger,1,0.0009467195105563595,62660
daquise restaurant,Daquise Restaurant,1,0.000946002156384065,62661
denmark fish bar,Denmark Fish Bar,1,0.0009458545986838819,62662
village wines,Village Wines,1,0.0009453870663520355,62663
food sky restaurant,Food Sky Restaurant,1,0.0009452293710034342,62664
thai dine,Thai Dine,1,0.0009450198308009629,62665
d and s chicken,D&S Chicken,2,0.000944867413954459,62666
bow bell s cafe,Bow Bell’s Cafe,1,0.0009446168133973381,62667
nagpal food wines and spirits,"Nagpal Food, Wines & Spirits",1,0.0009445390913436858,62668
cafe lina,Cafe Lina,1,0.0009443983707190155,62669
vdk vegan doner kebab,VDK Vegan Doner Kebab,1,0.0009439065406124566,62670
chagos bar and restaurant,Chagos Bar and Restaurant,1,0.0009435813731437562,62671
ali curry house,Ali Curry House,1,0.0009435505957109189,62672
chicken guys,Chicken Guys,7,0.0009434792770751017,62673
naka cafe,Naka Cafe,1,0.0009434600835199104,62674
steam wine bar,Steam Wine Bar,1,0.0009434337839324553,62675
mr roy jerk chicken,Mr Roy Jerk Chicken,1,0.0009430792842171641,62676
east wok,East Wok,1,0.0009425351361706142,62677
resta coffee,Resta Coffee,1,0.0009420540346481818,62678
mr kebab,Mr Kebab,1,0.0009417798051367154,62679
cobans grill,Cobans Grill,1,0.0009413558120119154,62680
kebab centre,Kebab Centre,3,0.0009412936821144342,62681
union bar and grill,Union Bar & Grill,1,0.0009407283428237567,62682
hamlet pizza swift pizza tower hamlets pizza,"Hamlet Pizza, Swift Pizza, Tower Hamlets Pizza",1,0.0009406722276265073,62683
cct cafe uk,CCT Cafe UK,1,0.000940623525140681,62684
perfect chicken and pizza,Perfect Chicken & Pizza,1,0.0009404187260601294,62685
cheli restaurant,Cheli restaurant,1,0.000940355767446874,62686
roman fruit and veg,Roman Fruit & Veg,1,0.00094001628663189,62687
sinna s chicken,Sinna's Chicken,1,0.0009396360349266826,62688
fly fresh fish,Fly Fresh Fish,1,0.0009395906329928619,62689
mugi coffee bar,Mugi Coffee Bar,1,0.0009394072730569032,62690
new dragon chinese,New Dragon Chinese,1,0.0009388597936065605,62691
the coal office restaurant,The Coal Office Restaurant,1,0.0009388523297332576,62692
sun store,Sun Store,1,0.0009385563994904625,62693
beaumont fish bar,Beaumont Fish Bar,1,0.000937897575124787,62694
fare restaurant bar,Fare Restaurant + Bar,1,0.0009378603086722581,62695
cafe brixtonia,Cafe Brixtonia,1,0.0009377814812064299,62696
fishmongers plaice,Fishmongers Plaice,1,0.0009375547711161688,62697
k and a fisheries,K & A Fisheries,1,0.0009363638662445405,62698
chicken hot,Chicken Hot,1,0.0009363012071625774,62699
central restaurant and lounge,Central Restaurant and Lounge,1,0.000936122901609666,62700
baxterstorey cafe,BaxterStorey Cafe,1,0.000936057068353828,62701
tom bell traditional fish and chips,Tom Bell Traditional Fish & Chips,1,0.0009358593185914756,62702
indian ocean,Indian Ocean,1,0.0009352701265974888,62703
egi s restaurant and takeaway,Egi's Restaurant & Takeaway,1,0.0009352372354316625,62704
original chicken express,Original Chicken Express,1,0.0009351151932743193,62705
best fried chicken,Best Fried Chicken,1,0.0009349965612376623,62706
golden chefs cafe,Golden Chefs Cafe,1,0.0009349417689347002,62707
torridon convenience store,Torridon Convenience Store,1,0.0009349374712957923,62708
gokyuzu restaurant,Gokyuzu Restaurant,5,0.0009349269171555401,62709
little venice fish bar,Little Venice Fish Bar,1,0.000934901388620984,62710
chaat n grill,Chaat N Grill,1,0.0009342188828712149,62711
zenith fried chicken,Zenith Fried Chicken,1,0.0009340709849524768,62712
med cafe,MED cafe,1,0.0009339986993143637,62713
slice club pizza,Slice Club Pizza,1,0.0009335967726860445,62714
cafe manoppello,Cafe Manoppello,1,0.0009335287338092608,62715
pizza k2 ealing,Pizza K2+ Ealing,1,0.0009334955118642666,62716
chislehurst fish bar,Chislehurst Fish Bar,1,0.000933306914317515,62717
sailors health club restaurant,Sailors Health Club Restaurant,1,0.0009332665884813905,62718
homestore cafe,Homestore Cafe,1,0.000932935200868361,62719
gullotti cafe,Gullotti Cafe,1,0.0009327089241389879,62720
fruit and veg stall q53 q62 and q63,"Fruit And Veg Stall - Q53, Q62 & Q63",1,0.0009325706527324916,62721
palace coffee house,Palace Coffee House,1,0.000932238585879193,62722
spurs restaurant,Spurs Restaurant,1,0.0009318005252157349,62723
parkside restaurant and cafe,Parkside Restaurant & Cafe,1,0.0009315211444718041,62724
sundarban tandoori restaurant,Sundarban Tandoori Restaurant,1,0.0009314220515648818,62725
basta falafel and grill,Basta-Falafel & Grill,1,0.0009312951368635879,62726
burlingtons fish and grill,Burlingtons FIsh and Grill,1,0.0009300389043058685,62727
white city cafe,White City Cafe,1,0.0009293862517078734,62728
caretrade cafe,Caretrade cafe,1,0.0009292732203584346,62729
asian tea shop,Asian Tea Shop,2,0.0009292536521931895,62730
sha kebab,Sha Kebab,1,0.0009288111287826113,62731
plus 4 lounge restaurant and bar,Plus 4 Lounge Restaurant and Bar,1,0.0009284258930698278,62732
bridgets cafe,Bridgets Cafe,1,0.0009283216074175128,62733
meat giant,Meat Giant,1,0.000928130101733702,62734
fwd coffee,FWD Coffee,1,0.0009279444216610812,62735
lina s grill,Lina's Grill,1,0.0009279439274360754,62736
franks cafe,Franks Cafe,1,0.0009278217051058796,62737
subhan halal meat,Subhan Halal Meat,2,0.0009277851974788784,62738
the ivy cafe,The Ivy Cafe,1,0.000927094401647586,62739
testi restaurant,Testi Restaurant,1,0.0009269895987390843,62740
pizza warehouse,Pizza Warehouse,1,0.0009268298842020981,62741
nepa coffee and food,Nepa Coffee and food,2,0.0009264969895023019,62742
kirin restaurant,Kirin Restaurant,1,0.0009258651891450268,62743
v and j bar restaurant,V & J Bar Restaurant,1,0.0009257447067821789,62744
golden grill,Golden Grill,7,0.0009255695930455376,62745
two 10 kebab,Two 10 Kebab,1,0.0009254290747750287,62746
noon cafe,Noon Cafe,1,0.0009245696660229725,62747
upton park meats,Upton Park Meats,1,0.0009243988801337711,62748
batterfly fish and chips,Batterfly Fish & Chips,2,0.0009243945934863576,62749
jerk n grind whitewebbs cafe,"Jerk N Grind, Whitewebbs Cafe",1,0.0009243910098835461,62750
pizza at home,Pizza At Home,1,0.0009241797899633685,62751
the glean restaurant and bar,The Glean Restaurant & Bar,1,0.0009241581415305652,62752
hassan tangier fish,Hassan Tangier Fish,1,0.0009240605277728126,62753
spice house,Spice House,1,0.0009239074711605319,62754
apex german fish bar,Apex German Fish Bar,1,0.0009236324774102182,62755
everyman cafe,Everyman Cafe,1,0.0009235469591150473,62756
t a shepard s fruit,T/a shepard's fruit,1,0.0009231651670209357,62757
dawat indian restaurant,Dawat Indian Restaurant,1,0.0009231530751969319,62758
quaglino s restaurant,Quaglino's Restaurant,1,0.0009222876436222451,62759
curry house,Curry House,1,0.0009222298762414419,62760
sodo pizza,Sodo Pizza,4,0.0009214041839205651,62761
super three restaurant,Super Three Restaurant,1,0.000921368380529298,62762
tariq halal meat uk,Tariq Halal Meat UK,1,0.000920937180415535,62763
ibbs restaurant,Ibbs restaurant,2,0.000920423402026665,62764
gosia s cafe and deli,Gosia's Cafe & Deli,1,0.0009193805075887815,62765
jp chinese restaurant,Jp Chinese Restaurant,1,0.000919173894879505,62766
istanbul turkish grill,Istanbul Turkish Grill,1,0.000918311129592669,62767
cafe joy,Cafe Joy,1,0.0009177626021575924,62768
