AddressLine1,AddressLine2,AddressLine3,AddressLine4,BusinessName,BusinessType,BusinessTypeID,ChangesByServerID,Distance,FHRSID,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityEmailAddress,LocalAuthorityName,LocalAuthorityWebSite,NewRatingPending,Phone,PostCode,RatingDate,RatingKey,RatingValue,RightToReply,SchemeType,geocode.longitude,geocode.latitude,scores.Hygiene,scores.Structural,scores.ConfidenceInManagement,Chain,BusinessNameText,Address,ScreenStatus,ScreenReason
,3-11,The Cut,London,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,692048,183830,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 8JZ,2026-01-28T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.105,51.503527,0.0,0.0,0.0,Tesco,tesco,"3-11, The Cut, SE1 8JZ",NEEDS_CHECK,Tesco store format unclear from FHRS record
,192-196,Jamaica Road,London,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,714781,183741,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE16 4RT,2026-02-06T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.062358,51.498226,0.0,5.0,5.0,Sainsbury's,sainsbury's,"192-196, Jamaica Road, SE16 4RT",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
,171,Long Lane,London,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,745075,182928,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 4PN,2026-01-29T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.084478,51.498769,0.0,5.0,0.0,Sainsbury's,sainsbury's,"171, Long Lane, SE1 4PN",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
,316-322,Camberwell New Road,London,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,781509,180591,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE5 0RW,2026-01-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.09532,51.474737,5.0,5.0,5.0,Tesco,tesco,"316-322, Camberwell New Road, SE5 0RW",NEEDS_CHECK,Tesco store format unclear from FHRS record
,58a,Great Dover Street,London,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,781532,184072,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 4YF,2023-07-25T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0900304,51.4974036,5.0,5.0,0.0,Sainsbury's,sainsbury's,"58a, Great Dover Street, SE1 4YF",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
,37-41,Peckham Road,London,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,910657,186649,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE5  8UH,2026-01-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.079688,51.474248,0.0,5.0,0.0,Sainsbury's,sainsbury's,"37-41, Peckham Road, SE5  8UH",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
,20,Stamford Street,London,Waitrose,Retailers - supermarkets/hypermarkets,7840,0,,980450,185738,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 9LQ,2024-06-25T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1071879,51.5076445,0.0,5.0,0.0,Waitrose,waitrose,"20, Stamford Street, SE1 9LQ",NEEDS_CHECK,Full Waitrose store: bakery provision to confirm
,83-89,Queens Road,London,Sainsbury,Retailers - supermarkets/hypermarkets,7840,0,,980451,185810,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE15 2EZ,2026-01-17T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0594840012490749,51.4739608764648,5.0,5.0,5.0,Sainsbury's,sainsbury,"83-89, Queens Road, SE15 2EZ",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
,84-90,Lordship Lane,London,Marks & spencer simply foods,Retailers - supermarkets/hypermarkets,7840,0,,1028965,186675,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE22 8HF,2026-01-30T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.075699,51.457493,5.0,5.0,5.0,M&S,marks & spencer simply foods,"84-90, Lordship Lane, SE22 8HF",NEEDS_CHECK,Larger M&S store: bakery provision to confirm
,150,Blackfriars Road,London,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,1043886,188388,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 8EL,2026-02-06T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.104336999356747,51.5005302429199,5.0,10.0,5.0,Tesco,tesco,"150, Blackfriars Road, SE1 8EL",NEEDS_CHECK,Tesco store format unclear from FHRS record
,19,Spa Road,London,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,1053383,184090,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE16 3SA,2026-02-04T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0736499,51.4960205,0.0,5.0,0.0,Sainsbury's,sainsbury's,"19, Spa Road, SE16 3SA",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
,40,New Kent Road,London,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,1061966,187587,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 6TJ,2025-05-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0965936,51.4943384,0.0,0.0,0.0,Sainsbury's,sainsbury's,"40, New Kent Road, SE1 6TJ",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
,18-22,Grove Vale,London,Marks & spencer,Retailers - supermarkets/hypermarkets,7840,0,,1093542,192129,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE22 8EF,2026-01-24T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.080449,51.461636,5.0,5.0,5.0,M&S,marks & spencer,"18-22, Grove Vale, SE22 8EF",NEEDS_CHECK,Larger M&S store: bakery provision to confirm
Tesco,127-143,Borough High Street,London,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,1135503,185286,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 1NP,2026-01-24T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0912138,51.5034461,0.0,0.0,0.0,Tesco,tesco,"Tesco, 127-143, Borough High Street, SE1 1NP",NEEDS_CHECK,Tesco store format unclear from FHRS record
Warehouse,310-326,St Jamess Road,London,Unity traders limited,Retailers - supermarkets/hypermarkets,7840,0,,1316501,197709,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 5JX,2025-04-15T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.0660032,51.4857327,10.0,0.0,5.0,,unity traders limited,"Warehouse, 310-326, St Jamess Road, SE1 5JX",NEEDS_CHECK,Independent or other supermarket
,244-246,Camberwell Road,London,Ar camberwell supermarket,Retailers - supermarkets/hypermarkets,7840,0,,1372524,198137,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE5 0DP,2025-07-03T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.094343,51.47679,5.0,10.0,5.0,,ar camberwell supermarket,"244-246, Camberwell Road, SE5 0DP",NEEDS_CHECK,Independent or other supermarket
,88,Dulwich Village,London,Simply fresh,Retailers - supermarkets/hypermarkets,7840,0,,1397487,198401,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE21 7AQ,2023-06-14T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.085894,51.448478,0.0,10.0,0.0,,simply fresh,"88, Dulwich Village, SE21 7AQ",NEEDS_CHECK,Independent or other supermarket
,240,Camberwell Road,London,Budgens camberwell road,Retailers - supermarkets/hypermarkets,7840,0,,1422308,198562,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE5 0DP,2021-11-23T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0940099405012134,51.4771115637494,5.0,5.0,5.0,,budgens camberwell road,"240, Camberwell Road, SE5 0DP",NEEDS_CHECK,Independent or other supermarket
,127-129,Half Moon Lane,London,Budgens (dulwich),Retailers - supermarkets/hypermarkets,7840,0,,1426178,198702,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE24 9JY,2024-10-30T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.093967,51.453313,0.0,0.0,0.0,,budgens (dulwich),"127-129, Half Moon Lane, SE24 9JY",NEEDS_CHECK,Independent or other supermarket
Unit A Gwen Morris House,,Wyndham Road,London,Wyndham supermarket,Retailers - supermarkets/hypermarkets,7840,0,,1608594,200172,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE5 0AD,2025-08-19T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.095979,51.478642,0.0,0.0,5.0,,wyndham supermarket,"Unit A Gwen Morris House, Wyndham Road, SE5 0AD",NEEDS_CHECK,Independent or other supermarket
,97-99,Commercial Way,London,Londis - commercial way,Retailers - supermarkets/hypermarkets,7840,0,,1625701,200472,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE15 6DB,2024-07-01T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0734163,51.4773026,0.0,0.0,5.0,,londis - commercial way,"97-99, Commercial Way, SE15 6DB",NEEDS_CHECK,Independent or other supermarket
,2,Kirkwood Road,London,Nisa nunhead express,Retailers - supermarkets/hypermarkets,7840,0,,1630534,200502,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE15 3XX,2023-06-05T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.058254,51.466971,5.0,5.0,5.0,,nisa nunhead express,"2, Kirkwood Road, SE15 3XX",NEEDS_CHECK,Independent or other supermarket
,170,Camberwell Road,London,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,1662822,200702,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE5 0EE,2025-10-13T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.094426,51.4792518,0.0,0.0,0.0,Sainsbury's,sainsbury's,"170, Camberwell Road, SE5 0EE",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
Shop Unit 2 Gwent Court,,Rotherhithe Street,London,Mogul,Retailers - supermarkets/hypermarkets,7840,0,,1664084,200322,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE16 5SW,2025-07-09T00:00:00,fhrs_3_en-gb,3,,FHRS,-0.043539,51.506366,10.0,10.0,10.0,,mogul,"Shop Unit 2 Gwent Court, Rotherhithe Street, SE16 5SW",NEEDS_CHECK,Independent or other supermarket
,141,Jamaica Road,London,City wines,Retailers - supermarkets/hypermarkets,7840,0,,1675156,200817,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE16 4SH,2025-10-11T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.066082,51.498395,5.0,5.0,5.0,,city wines,"141, Jamaica Road, SE16 4SH",NEEDS_CHECK,Independent or other supermarket
,252,Old Kent Road,London,Zaitoon food market,Retailers - supermarkets/hypermarkets,7840,0,,1681597,201043,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 5UB,2024-07-29T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.079175,51.489213,15.0,10.0,10.0,,zaitoon food market,"252, Old Kent Road, SE1 5UB",NEEDS_CHECK,Independent or other supermarket
,282-286,Old Kent Road,London,Ali's halal butchers ltd t/a tariq halal,Retailers - supermarkets/hypermarkets,7840,0,,1692075,201166,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 5UE,2024-07-29T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.0780898,51.4886419,10.0,15.0,10.0,,ali's halal butchers ltd t/a tariq halal,"282-286, Old Kent Road, SE1 5UE",NEEDS_CHECK,Independent or other supermarket
Basement And Ground Floor,214-216,Borough High Street,London,Borough supermarket,Retailers - supermarkets/hypermarkets,7840,0,,1727200,200310,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 1JX,2024-05-17T00:00:00,fhrs_3_en-gb,3,,FHRS,-0.094209,51.501058,10.0,10.0,10.0,,borough supermarket,"Basement And Ground Floor, 214-216, Borough High Street, SE1 1JX",NEEDS_CHECK,Independent or other supermarket
,1,Lockwood Square,London,Londis - lockwood,Retailers - supermarkets/hypermarkets,7840,0,,1732924,200984,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE16 2HS,2024-06-04T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.061448,51.496223,5.0,5.0,5.0,,londis - lockwood,"1, Lockwood Square, SE16 2HS",NEEDS_CHECK,Independent or other supermarket
Unit 1 To 3,22,Elephant And Castle,London,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,1776753,198582,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 6BH,2026-01-19T00:00:00,fhrs_5_en-gb,5,,FHRS,,,0.0,0.0,0.0,Sainsbury's,sainsbury's,"Unit 1 To 3, 22, Elephant And Castle, SE1 6BH",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
,7,Borough High Street,London,Gkss limited t/a oseyo,Retailers - supermarkets/hypermarkets,7840,0,,1776772,202119,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 9SU,2025-04-04T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.088313,51.505963,5.0,5.0,5.0,,gkss limited t/a oseyo,"7, Borough High Street, SE1 9SU",NEEDS_CHECK,Independent or other supermarket
,1a,Zenoria Street,London,Chilli & garlic,Retailers - supermarkets/hypermarkets,7840,0,,1813210,202476,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE22 8HP,2025-05-25T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0756402,51.4602193,5.0,5.0,5.0,,chilli & garlic,"1a, Zenoria Street, SE22 8HP",NEEDS_CHECK,Independent or other supermarket
Units 1 And 2,19-19a,Great Guildford Street,London,Shop 19,Retailers - supermarkets/hypermarkets,7840,0,,1843408,202699,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 9EZ,2025-10-20T00:00:00,fhrs_3_en-gb,3,,FHRS,-0.09715,51.505503,5.0,10.0,10.0,,shop 19,"Units 1 And 2, 19-19a, Great Guildford Street, SE1 9EZ",NEEDS_CHECK,Independent or other supermarket
,15-21,Camberwell Road,London,Sainsburys,Retailers - supermarkets/hypermarkets,7840,0,,1856471,202094,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE5 0EZ,2025-10-13T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0942758,51.4840465,0.0,0.0,0.0,Sainsbury's,sainsburys,"15-21, Camberwell Road, SE5 0EZ",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
,14,Camberwell Church Street,,R  k news,Retailers - supermarkets/hypermarkets,7840,0,,1870116,203010,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,,2026-01-08T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.0915145,51.4739386,5.0,10.0,5.0,,r  k news,"14, Camberwell Church Street",NEEDS_CHECK,Independent or other supermarket
Ground Floor Front,154,Camberwell Road,London,Seehra supermarket,Retailers - supermarkets/hypermarkets,7840,0,,1884690,203123,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE5 0EE,2025-11-08T00:00:00,fhrs_3_en-gb,3,,FHRS,-0.0946338,51.4796009,10.0,10.0,5.0,,seehra supermarket,"Ground Floor Front, 154, Camberwell Road, SE5 0EE",NEEDS_CHECK,Independent or other supermarket
,109,Tower Bridge Road,London,Village green wholefood limited,Retailers - supermarkets/hypermarkets,7840,0,,1902090,203269,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 4TW,2025-12-27T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.082594,51.4967696,5.0,5.0,5.0,,village green wholefood limited,"109, Tower Bridge Road, SE1 4TW",NEEDS_CHECK,Independent or other supermarket
,143,Rye Lane,London,Rye afro & caribbean foods,Retailers - supermarkets/hypermarkets,7840,0,,1916372,203403,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE15 4ST,2026-03-06T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.0677206,51.4692715,10.0,5.0,5.0,,rye afro & caribbean foods,"143, Rye Lane, SE15 4ST",NEEDS_CHECK,Independent or other supermarket
61-63 London Bridge Station,,St Thomas Street,London,Sainsburys,Retailers - supermarkets/hypermarkets,7840,0,,1947451,202892,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 3QX,2026-06-22T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0839181,51.5030483,0.0,0.0,0.0,Sainsbury's,sainsburys,"61-63 London Bridge Station, St Thomas Street, SE1 3QX",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
Unit 5,193-221,Southwark Park Road,London,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,1947457,203627,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE16 3TU,2026-05-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0645424,51.4923523,0.0,0.0,0.0,Sainsbury's,sainsbury's,"Unit 5, 193-221, Southwark Park Road, SE16 3TU",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
,55,Camberwell Road,London,La fama butcher ltd,Retailers - supermarkets/hypermarkets,7840,0,,1965191,203710,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE5 0EZ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,-0.0938315,51.4833018,,,,,la fama butcher ltd,"55, Camberwell Road, SE5 0EZ",NEEDS_CHECK,Independent or other supermarket
229 High Street,Sutton,,,Asda,Retailers - supermarkets/hypermarkets,7840,0,,570869,03/00006/COM,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,SM1 1LD,2025-02-26T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.195252,51.367859,5.0,5.0,5.0,Asda,asda,"229 High Street, Sutton, SM1 1LD",NEEDS_CHECK,Asda store format unclear from FHRS record
Marlowe Way,Beddington,,,Asda,Retailers - supermarkets/hypermarkets,7840,0,,570872,04/00003/COM,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,CR0 4XS,2025-11-04T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.128026,51.375761,0.0,0.0,0.0,Asda,asda,"Marlowe Way, Beddington, CR0 4XS",NEEDS_CHECK,Asda store format unclear from FHRS record
2 Stafford Road,Wallington,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,570913,04703/0002/0/000,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,SM6 9AA,2023-10-11T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.14643,51.358392,0.0,5.0,5.0,Sainsbury's,sainsbury's,"2 Stafford Road, Wallington, SM6 9AA",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
566 London Road,North Cheam,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,571016,06550/0566/0/000,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,SM3 9AA,2025-04-11T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.225716,51.372119,5.0,5.0,0.0,Sainsbury's,sainsbury's,"566 London Road, North Cheam, SM3 9AA",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
28 - 32 The Broadway,Cheam,,,Waitrose Ltd,Retailers - supermarkets/hypermarkets,7840,0,,571090,10/00142/COM,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,SM3 8BD,2023-12-12T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2164153,51.3587121,0.0,5.0,0.0,Waitrose,waitrose ltd,"28 - 32 The Broadway, Cheam, SM3 8BD",NEEDS_CHECK,Full Waitrose store: bakery provision to confirm
144 - 146 High Street,Sutton,,,Marks And Spencer,Retailers - supermarkets/hypermarkets,7840,0,,745039,06455/0146/0/000,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,SM1 1NQ,2024-01-19T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1932568,51.3641763,5.0,5.0,0.0,M&S,marks and spencer,"144 - 146 High Street, Sutton, SM1 1NQ",NEEDS_CHECK,Larger M&S store: bakery provision to confirm
1 Stone Place,Worcester Park,,,Waitrose,Retailers - supermarkets/hypermarkets,7840,0,,754279,06170/0139/0/000,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,KT4 8DX,2024-06-05T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.243571,51.378206,0.0,5.0,0.0,Waitrose,waitrose,"1 Stone Place, Worcester Park, KT4 8DX",NEEDS_CHECK,Full Waitrose store: bakery provision to confirm
10 Lower Road,Sutton,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,781592,13/00170/COM,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,SM1 4QW,2024-06-10T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.185,51.365515,0.0,5.0,0.0,Tesco,tesco,"10 Lower Road, Sutton, SM1 4QW",NEEDS_CHECK,Tesco store format unclear from FHRS record
120 - 124 Manor Road,Wallington,,,Wallington  Food Centre,Retailers - supermarkets/hypermarkets,7840,0,,860656,16/00086/COM,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,SM6 0DS,2024-03-20T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.150736,51.361301,5.0,5.0,5.0,,wallington  food centre,"120 - 124 Manor Road, Wallington, SM6 0DS",NEEDS_CHECK,Independent or other supermarket
1 Stonecot Hill,Sutton,,,Asda,Retailers - supermarkets/hypermarkets,7840,0,,864152,16/00009/COM,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,SM3 9HB,2025-11-20T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.212024,51.385013,5.0,5.0,0.0,Asda,asda,"1 Stonecot Hill, Sutton, SM3 9HB",NEEDS_CHECK,Asda store format unclear from FHRS record
17 - 19 High Street,Cheam,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,898517,06/00117/COM,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,SM3 8RQ,2024-01-12T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2154619,51.3581131,0.0,5.0,5.0,Sainsbury's,sainsbury's,"17 - 19 High Street, Cheam, SM3 8RQ",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
14 - 17 Regent Parade,Brighton Road,Sutton,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,898526,06112/0002/3/014,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,SM2 5BQ,2026-07-08T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1913292,51.3581744,5.0,5.0,0.0,Tesco,tesco,"14 - 17 Regent Parade, Brighton Road, Sutton, SM2 5BQ",NEEDS_CHECK,Tesco store format unclear from FHRS record
Retail Unit,Harcros House,1 - 15 Central Road,Worcester Park,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,898641,07/00004/COM,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,KT4 8EG,2024-04-18T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.239090994000435,51.3770751953125,0.0,5.0,5.0,Sainsbury's,sainsbury's,"Retail Unit, Harcros House, 1 - 15 Central Road, KT4 8EG",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
78 Woodcote Road,Wallington,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,898811,07/00275/COM,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,SM6 0LY,2025-04-29T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.149955004453659,51.3586006164551,5.0,0.0,5.0,Tesco,tesco,"78 Woodcote Road, Wallington, SM6 0LY",NEEDS_CHECK,Tesco store format unclear from FHRS record
93 Manor Road,Wallington,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,899074,13/00033/COM,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,SM6 0AT,2025-10-28T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.149971,51.3608315,,,,Sainsbury's,sainsbury's,"93 Manor Road, Wallington, SM6 0AT",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
77 Angel Hill,Sutton,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,899096,13/00151/COM,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,SM1 3EH,2024-08-31T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.193873,51.374788,0.0,5.0,0.0,Tesco,tesco,"77 Angel Hill, Sutton, SM1 3EH",NEEDS_CHECK,Tesco store format unclear from FHRS record
168 London Road,Hackbridge,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,899134,14/00057/COM,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,SM6 7AN,2024-06-04T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.155713,51.379005,0.0,5.0,5.0,Sainsbury's,sainsbury's,"168 London Road, Hackbridge, SM6 7AN",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
132 Stanley Park Road,Carshalton,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,899141,14/00079/COM,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,SM5 3JG,2026-06-24T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.162481,51.354957,0.0,0.0,0.0,Sainsbury's,sainsbury's,"132 Stanley Park Road, Carshalton, SM5 3JG",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
287A High Street,Sutton,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,928736,16/00181/COM,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,SM1 1LD,2024-12-05T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.195251,51.367858,5.0,5.0,5.0,Sainsbury's,sainsbury's,"287A High Street, Sutton, SM1 1LD",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
Unit 1,Beddington Cross,136 - 138 Beddington Farm Road,Beddington,Holland Bazaar Cash And Carry,Retailers - supermarkets/hypermarkets,7840,0,,943552,17/00026/COM,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,CR0 4XH,2025-12-09T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1348656,51.3833146,,,,,holland bazaar cash and carry,"Unit 1, Beddington Cross, 136 - 138 Beddington Farm Road, CR0 4XH",NEEDS_CHECK,Independent or other supermarket
66-72 Grove Road,Sutton,,,OKOK Supermarket,Retailers - supermarkets/hypermarkets,7840,0,,1582222,23/00002/COM,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,SM1 1BT,2026-01-06T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.194357,51.3600737,5.0,0.0,10.0,,okok supermarket,"66-72 Grove Road, Sutton, SM1 1BT",NEEDS_CHECK,Independent or other supermarket
