AddressLine1,AddressLine2,AddressLine3,AddressLine4,BusinessName,BusinessType,BusinessTypeID,ChangesByServerID,Distance,FHRSID,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityEmailAddress,LocalAuthorityName,LocalAuthorityWebSite,NewRatingPending,Phone,PostCode,RatingDate,RatingKey,RatingValue,RightToReply,SchemeType,geocode.longitude,geocode.latitude,scores.Hygiene,scores.Structural,scores.ConfidenceInManagement,Chain,BusinessNameText,Address,ScreenStatus,ScreenReason
260 Wimbledon Park Road,,London,Wandsworth,Sainsbury's Supermarket,Retailers - supermarkets/hypermarkets,7840,0,,1573315,PI/000459144,532,foodandsafety@merton.gov.uk,Wandsworth,http://www.wandsworth.gov.uk,False,,SW19 6NL,2026-06-10T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2071921,51.4444515,0.0,5.0,0.0,Sainsbury's,sainsbury's supermarket,"260 Wimbledon Park Road, London, SW19 6NL",AUTO_INCLUDE,Large Sainsbury's supermarket format
56-70 Putney High Street,,London,Wandsworth,Lidl,Retailers - supermarkets/hypermarkets,7840,0,,1573507,PI/000459639,532,foodandsafety@merton.gov.uk,Wandsworth,http://www.wandsworth.gov.uk,False,,SW15 1SF,2024-01-11T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.215919,51.464267,0.0,0.0,0.0,Lidl,lidl,"56-70 Putney High Street, London, SW15 1SF",AUTO_INCLUDE,Lidl supermarket with established bakery provision
Clydesdale Way,Belvedere,Kent,,Lidl Belvedere,Retailers - other,4613,0,,1104872,18/00333/CP,503,food.safety@bexley.gov.uk,Bexley,http://www.bexley.gov.uk,False,,DA17 6FD,2024-09-02T00:00:00,fhrs_5_en-gb,5,,FHRS,0.15652,51.49694,0.0,5.0,0.0,Lidl,lidl belvedere,"Clydesdale Way, Belvedere, Kent, DA17 6FD",AUTO_INCLUDE,Lidl supermarket with established bakery provision
Unit 12 Greenwich Shopping Park Bugsbys Way,,Charlton,Greenwich,Lidl,Retailers - other,4613,0,,1223642,13310,511,Food.Concerns@royalgreenwich.gov.uk,Greenwich,http://www.royalgreenwich.gov.uk,False,,SE7 7SR,2025-10-27T00:00:00,fhrs_5_en-gb,5,,FHRS,0.0245779994875193,51.488582611084,0.0,0.0,0.0,Lidl,lidl,"Unit 12 Greenwich Shopping Park Bugsbys Way, Charlton, SE7 7SR",AUTO_INCLUDE,Lidl supermarket with established bakery provision
,209 – 223 HOXTON STREET HACKNEY,Hackney,London,Lidl Great Britain Limited,Retailers - other,4613,0,,1816144,HAC2090,512,technicalbusinesssupport@hackney.gov.uk,Hackney,https://hackney.gov.uk/environmental-health#food,False,,N1 5LG,2025-06-03T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0803585,51.5328028,5.0,5.0,5.0,Lidl,lidl great britain limited,"209 – 223 HOXTON STREET HACKNEY, Hackney, N1 5LG",AUTO_INCLUDE,Lidl supermarket with established bakery provision
New Hereditament,237-249 Southend Lane,London,,Lidl,Retailers - other,4613,0,,1598697,FR/000001779,523,environmentalhealth@lewisham.gov.uk,Lewisham,http://www.lewisham.gov.uk/myservices/business/food-safety/Pages/default.aspx,False,,SE6 3RS,2018-01-18T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0264655,51.426323,0.0,5.0,0.0,Lidl,lidl,"New Hereditament, 237-249 Southend Lane, London, SE6 3RS",AUTO_INCLUDE,Lidl supermarket with established bakery provision
23 Streatham Road,,Mitcham,Merton,Lidl,Retailers - other,4613,0,,1109961,PI/000116723,524,foodandsafety@merton.gov.uk,Merton,http://www.merton.gov.uk,False,,CR4 2AD,2025-05-07T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1587444,51.4117402,0.0,0.0,0.0,Lidl,lidl,"23 Streatham Road, Mitcham, CR4 2AD",AUTO_INCLUDE,Lidl supermarket with established bakery provision
Unit 6 And 7 The Tandem Centre Tandem Way,,Colliers Wood,Merton,Lidl,Retailers - other,4613,0,,1270475,PI/000117894,524,foodandsafety@merton.gov.uk,Merton,http://www.merton.gov.uk,False,,SW19 2TY,2025-08-29T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1781042,51.4135312,0.0,5.0,0.0,Lidl,lidl,"Unit 6 And 7 The Tandem Centre Tandem Way, Colliers Wood, SW19 2TY",AUTO_INCLUDE,Lidl supermarket with established bakery provision
383 Richmond Road,,Twickenham,Richmond Upon Thames,Lidl,Retailers - other,4613,0,,1784037,PI/000423776,527,foodandsafety@merton.gov.uk,Richmond-Upon-Thames,http://www.richmond.gov.uk,False,,TW1 2EF,2024-11-05T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.3105535,51.4557966,5.0,5.0,0.0,Lidl,lidl,"383 Richmond Road, Twickenham, TW1 2EF",AUTO_INCLUDE,Lidl supermarket with established bakery provision
328 Wrythe Lane,Carshalton,,,Lidl,Retailers - other,4613,0,,1041496,18/00102/COM,529,food.safety@sutton.gov.uk,Sutton,http://www.sutton.gov.uk,False,,SM5 1AD,2024-03-05T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.189441,51.384064,5.0,5.0,5.0,Lidl,lidl,"328 Wrythe Lane, Carshalton, SM5 1AD",AUTO_INCLUDE,Lidl supermarket with established bakery provision
Unit 94 Southside Shopping Centre Wandsworth High Street,,London,Wandsworth,Lidl,Retailers - other,4613,0,,1768175,PI/000480480,532,foodandsafety@merton.gov.uk,Wandsworth,http://www.wandsworth.gov.uk,False,,SW18 4TG,2024-10-09T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1938135,51.4549117,5.0,5.0,5.0,Lidl,lidl,"Unit 94 Southside Shopping Centre Wandsworth High Street, London, SW18 4TG",AUTO_INCLUDE,Lidl supermarket with established bakery provision
18A Springfield Drive,,London,Wandsworth,Sainsburys Supermarket Ltd,Retailers - other,4613,0,,1782284,PI/000489435,532,foodandsafety@merton.gov.uk,Wandsworth,http://www.wandsworth.gov.uk,False,,SW17 0AZ,2024-12-19T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1707596,51.4382184,5.0,5.0,0.0,Sainsbury's,sainsburys supermarket ltd,"18A Springfield Drive, London, SW17 0AZ",AUTO_INCLUDE,Large Sainsbury's supermarket format
